,Text,Label,text_tokenized,text_tokenized2
22864,오랜만에 주말에 혼자 영화를 보러 갔는데 남편이 계속 전화를 해서 너무 짜증나!,분노,"['만', '주말', '혼자', '영화', '보다', '가다', '남편', '계속', '전화', '하다', '너무', '짜증나다']","['주말', '영화', '보다', '가다', '남편', '계속', '전화', '짜증나다']"
22865,엄마는 내가 내친구 물건을 훔쳤다고 생각해.,상처,"['엄마', '내', '친구', '물건', '훔치다', '생각', '하다']","['엄마', '친구', '물건', '훔치다', '생각']"
22866,아내가 아픈 걸 핑계로 가계부를 소홀히 써서 화를 냈어.,분노,"['아내', '아프다', '걸', '핑계', '가계부', '소홀하다', '써다', '화', '내다']","['아내', '아프다', '핑계', '가계부', '소홀하다', '써다', '화', '내다']"
22867,치료받고 있던 위염이 이제 좋아졌어. 너무 기뻐!,기쁨,"['치료받다', '있다', '위염', '이제', '좋아지다', '너무', '기쁘다']","['치료받다', '위염', '이제', '좋아지다', '기쁘다']"
22868,학교에서 애들이 날 은근히 따돌리는 것 같아. 내가 빈약해서 만만해 보이나 봐.,당황,"['학교', '애', '날', '은근', '히', '따돌리다', '것', '같다', '내', '빈약하다', '만만하다', '보이', '보다']","['학교', '애', '은근', '히', '따돌리다', '빈약하다', '만만하다', '보이', '보다']"
22869,아침에 일찍 일어나니까 출근길이 여유로워져서 좋아.,기쁨,"['아침', '일찍', '일어나다', '출근길', '여유', '워', '지다', '좋다']","['아침', '일찍', '일어나다', '출근길', '여유', '워', '지다', '좋다']"
22870,나이를 먹을수록 몸이 예전 같지가 않아서 걱정이야.,기쁨,"['나이', '먹다', '몸', '예전', '같다', '않다', '걱정']","['나이', '먹다', '몸', '예전', '않다', '걱정']"
22871,나 드디어 남자친구가 생겼어!,기쁨,"['나', '드디어', '남자친구', '생기다']","['드디어', '남자친구', '생기다']"
22872,당뇨병 때문에 약값이 너무 비싸 생활비가 모자랄 정도야.,분노,"['당뇨병', '때문', '값', '너무', '비싸다', '생활비', '모자라다', '정도']","['당뇨병', '때문', '값', '비싸다', '생활비', '모자라다', '정도']"
22873,어제 내가 대표해서 사장님을 설득하러 갔거든. 우리 휴가를 달라고. 내가 협상은 기가 막히게 하거든.,기쁨,"['어제', '내', '대표', '하다', '사장', '설득', '하다', '가다', '우리', '휴가', '달라', '내', '협상', '기', '막히다', '거들다']","['어제', '대표', '사장', '설득', '가다', '휴가', '달라', '협상', '막히다', '거들다']"
22874,신혼부부인데 얼마 전에 아이가 생겼어. 근데 마냥 좋지만은 않네.,상처,"['신혼부부', '얼마', '전', '아이', '생기다', '근데', '마냥', '좋다', '않다']","['신혼부부', '생기다', '근데', '마냥', '좋다', '않다']"
22875,언니가 수험생이라 집에서 조용히 있어야 해. 그래서 힘들어.,상처,"['언니', '수험생', '집', '조용하다', '있다', '해', '그래서', '힘들다']","['언니', '수험생', '집', '조용하다', '힘들다']"
22876,건강에 대한 걱정이 생겼어.,불안,"['건강', '대한', '걱정', '생기다']","['건강', '대한', '걱정', '생기다']"
22877,사방에 나를 위협할 만한 물건이 많아서 움직일 수가 없어서 분노가 치밀어 올라.,분노,"['사방', '나르다', '위협', '하다', '만', '물건', '많다', '움직이다', '수가', '없다', '분노', '치밀다', '오르다']","['사방', '나르다', '위협', '물건', '많다', '움직이다', '분노', '치밀다']"
22878,요즘은 가정에서의 대화가 마비된 것 같아.,당황,"['요즘', '가정', '대화', '마비', '되다', '것', '같다']","['요즘', '가정', '대화', '마비']"
22879,요즘 들어 계속 설사 했는데 알고 보니 당뇨 약 부작용 때문이었어.,불안,"['요즘', '들다', '계속', '설사', '하다', '알', '보다', '당뇨', '약', '부작용', '때문', '이다']","['요즘', '들다', '계속', '알', '보다', '당뇨', '약', '부작용', '때문']"
22880,나는 아기 낳고 싶지 않아.,불안,"['나', '아기', '낳다', '싶다', '않다']","['아기', '낳다', '싶다', '않다']"
22881,오늘 크리스마스인데 아들에게 선물을 사줬는데 너무 좋아해.,기쁨,"['오늘', '크리스마스', '아들', '선물', '사주다', '너무', '좋아하다']","['오늘', '크리스마스', '아들', '선물', '사주다', '좋아하다']"
22882,이번 시험을 잘 봐야 하는데 걱정돼. ,불안,"['이번', '시험', '자다', '보다', '하다', '걱정', '돼다']","['시험', '자다', '보다', '걱정']"
22883,남자친구가 지방으로 이직해서 마음도 멀어질까 봐 두려워.,불안,"['남자친구', '지방', '이직', '하다', '마음', '멀어지다', '보다', '두렵다']","['남자친구', '지방', '이직', '마음', '멀어지다', '보다', '두렵다']"
22884,요즘 엄마와 아빠가 부부싸움을 자주 하셔서 마음이 안좋아.,불안,"['요즘', '엄마', '아빠', '부부싸움', '자주', '하다', '마음', '안좋다']","['요즘', '엄마', '아빠', '부부싸움', '자주', '마음', '안좋다']"
22885,큰 아들이 이번에 대학에 들어간다고 하는데 내가 가지 말라고 했어.,분노,"['크다', '아들', '이번', '대학', '들어가다', '하다', '내', '가지', '말', '하다']","['크다', '아들', '대학', '들어가다', '가지', '말']"
22886,우리 회사는 정년퇴직이 가능해서 감사하게 생각해.,기쁨,"['우리', '회사', '정년', '퇴직', '가능하다', '감사하다', '생각', '하다']","['회사', '정년', '퇴직', '가능하다', '감사하다', '생각']"
22887,수학 점수를 보면 짜증만 나. 그래서 나도 학원 다니고 싶은데 부모님이 안 보내 주셔서 답답해.,분노,"['수학', '점수', '보다', '짜증', '나', '그래서', '나다', '학원', '다니다', '싶다', '부모님', '안', '보내다', '주다', '답답하다']","['수학', '점수', '보다', '짜증', '나다', '학원', '다니다', '싶다', '부모님', '보내다', '주다', '답답하다']"
22888,몸도 안좋은데 장례식에 다녀왔어.,분노,"['몸', '안좋다', '장례식', '다녀오다']","['몸', '안좋다', '장례식', '다녀오다']"
22889,아내가 생일에 사랑한다는 말을 듣고 싶다고 해서 당황스러웠어.,당황,"['아내', '생일', '사랑', '말', '듣다', '싶다', '하다', '당황', '스럽다']","['아내', '생일', '사랑', '말', '듣다', '싶다', '당황', '스럽다']"
22890,왜 자꾸 아이를 낳으라고 강요하는 거야.,분노,"['왜', '자꾸', '아이', '낳다', '강요', '하다']","['자꾸', '낳다', '강요']"
22891,앞으로 아프지 말고 건강하게 살아야 할 텐데.,분노,"['앞', '아프다', '건강하다', '살다', '하다']","['아프다', '건강하다', '살다']"
22892,아내가 단순한 감기에 걸린 게 아닌 것 같아.,불안,"['아내', '단순하다', '감기', '걸리다', '게', '아니다', '것', '같다']","['아내', '단순하다', '감기', '걸리다', '아니다']"
22893,밀린 병원비 내라고 우리 아들이 힘들게 보내준 돈인데! 그걸 잃어버렸어. 어떡하지.,당황,"['밀리다', '병원', '비', '내', '우리', '아들', '힘들다', '보내다', '돈', '그걸', '잃어버리다', '어떡하다']","['밀리다', '병원', '비', '아들', '힘들다', '보내다', '돈', '그걸', '잃어버리다', '어떡하다']"
22894,대학을 졸업했는데 어디 들어갈 데가 없어.,불안,"['대학', '졸업', '하다', '어디', '들어가다', '데', '없다']","['대학', '졸업', '들어가다']"
22895,독신이라 크게 돈 나갈 일이 없으니 은퇴를 해도 내 재정은 크게 문제없을 거라 생각해.,기쁨,"['독신', '크게', '돈', '나가다', '없다', '은퇴', '해도', '내', '재정', '크게', '문제', '없다', '거', '생각', '하다']","['독신', '크게', '돈', '나가다', '은퇴', '재정', '크게', '문제', '생각']"
22896,자식들이 결혼을 하고 가정이 생기니 타인이 된 것 같다.,슬픔,"['자식', '결혼', '하다', '가정', '생기다', '타인', '되다', '것', '같다']","['자식', '결혼', '가정', '생기다']"
22897,부모님이 이혼하신다고 하셔서 너무 속상해.,상처,"['부모님', '이혼', '하다', '하다', '너무', '속상하다']","['부모님', '이혼', '속상하다']"
22898,아내가 부적을 주면서 건강을 기원하는 거니까 항상 지니고 다니라고 하는데 참 당황스럽네.,당황,"['아내', '부적', '주다', '건강', '기원', '하다', '거', '항상', '지니', '다니다', '하다', '차다', '당황', '스럽다']","['아내', '부적', '주다', '건강', '기원', '항상', '지니', '다니다', '차다', '당황', '스럽다']"
22899,아들들이 나를 이용해서 돈을 벌려고 한다는 것을 알았는데 배신감이 느껴지네.,상처,"['아들', '나르다', '이용', '하다', '돈', '벌리다', '것', '알다', '배신', '감', '느껴지다']","['아들', '나르다', '이용', '돈', '벌리다', '알다', '배신', '감', '느껴지다']"
22900,이번 달은 생각보다 수입이 좀 늘어서 기분이 좋네.,기쁨,"['이번', '달', '생각', '수입', '좀', '늘어서다', '기분', '좋다']","['달', '생각', '수입', '늘어서다', '기분', '좋다']"
22901,김 씨 할머니가 죽었대.,상처,"['김', '씨', '할머니', '죽다']","['김', '씨', '할머니', '죽다']"
22902,어렸을 때 엄마가 없는 사이에 자주 동생을 몰래 때렸었어.,당황,"['어리다', '때', '엄마', '없다', '사이', '자주', '동생', '몰래', '때리다']","['어리다', '엄마', '사이', '자주', '동생', '몰래', '때리다']"
22903,매달 계좌에 돈을 저금하러 은행에 가는 게 너무 성가셔.,분노,"['매달', '계좌', '돈', '저금', '하다', '은행', '가다', '게', '너무', '성가시다']","['매달', '계좌', '돈', '저금', '은행', '가다', '성가시다']"
22904,이번에 사업이 망해서 힘드네.,분노,"['이번', '사업', '망하다', '힘드다']","['사업', '망하다', '힘드다']"
22905,이번에도 임신이 되지 않을 것 같아서 너무 불안해.,불안,"['이번', '임신', '되다', '않다', '것', '같다', '너무', '불안하다']","['임신', '않다', '불안하다']"
22906,죽음이 다가오는 게 화가 나.,분노,"['죽음', '다가오다', '게', '화가', '나']","['죽음', '다가오다', '화가']"
22907,탈모가 심하게 온 내 모습이 너무나도 보기 싫어.,당황,"['탈모', '심하다', '온', '내', '모습', '너무나도', '보기', '싫다']","['탈모', '심하다', '모습', '너무나도', '보기', '싫다']"
22908,나 이번에 몸이 아파서 공부할 시간이 부족했어서 너무 힘들었어.,기쁨,"['나', '이번', '몸', '아프다', '공부', '하다', '시간', '부족하다', '너무', '힘들다']","['몸', '아프다', '공부', '부족하다', '힘들다']"
22909,자료 조사랑 문서 작성은 내가 잘했는데 발표만 잘한 친구가 더 좋은 성적을 얻어서 화가 나!,분노,"['자료', '조사', '문서', '작성', '내', '하다', '발표', '자다', '친구', '더', '좋다', '성적', '얻다', '화가', '나']","['자료', '조사', '문서', '작성', '발표', '자다', '친구', '좋다', '성적', '얻다', '화가']"
22910,죽음이 혐오스러워.,당황,"['죽음', '혐오', '스럽다']","['죽음', '혐오', '스럽다']"
22911,나 같이 일하는 동료가 좋아. 어떡하지?,불안,"['나', '같이', '일', '하다', '동료', '좋다', '어떡하다']","['동료', '좋다', '어떡하다']"
22912,친정엄마가 어깨가 아프다고 하셔. 우리를 위해 많은 희생을 하셔서 몸이 아픈 것 같아 속상해.,상처,"['친정엄마', '어깨', '아프다', '하다', '우리', '위해', '많다', '희생', '하다', '몸', '아프다', '것', '같다', '속상하다']","['친정엄마', '어깨', '아프다', '위해', '많다', '희생', '몸', '아프다', '속상하다']"
22913,진짜 회사 생활 더럽네.,상처,"['진짜', '회사', '생활', '더럽다']","['진짜', '회사', '생활', '더럽다']"
22914,밥 먹고 차 마시는 습관이 있는데 의사가 그래서 빈혈 증상이 심한 거라고 해서 당황스러워.,당황,"['밥', '먹다', '차', '마시다', '습관', '있다', '의사', '그래서', '빈혈', '증상', '심하다', '거', '하다', '당황', '스럽다']","['밥', '먹다', '차', '마시다', '습관', '의사', '빈혈', '증상', '심하다', '당황', '스럽다']"
22915,항상 출석을 안 부르던 교수님이 내가 지각한 날에만 출석을 불러. 너무 억울해.,상처,"['항상', '출석', '안', '부르다', '교수', '내', '지각', '날', '출석', '불다', '너무', '억울하다']","['항상', '출석', '부르다', '교수', '지각', '출석', '불다', '억울하다']"
22916,취업하면 뭐해. 힘들기만 하고 제대로 능력을 인정받지도 못하는걸.,불안,"['취업', '하다', '뭐', '하다', '힘들다', '하다', '제대로', '능력', '인정받다', '하다', '걸']","['취업', '힘들다', '제대로', '능력', '인정받다']"
22917,공부에 흥미가 없는데 부모님은 과외를 받으라고 하셔. 돈 낭비인 것 같아.,불안,"['공부', '흥미', '없다', '부모님', '과외', '받다', '하다', '돈', '낭비', '것', '같다']","['공부', '흥미', '부모님', '과외', '받다', '돈', '낭비']"
22918,남자친구가 프러포즈를 할 줄 알았는데 계속 하지 않고 있어.,슬픔,"['남자친구', '프러포즈', '하다', '줄', '알다', '계속', '하다', '않다', '있다']","['남자친구', '프러포즈', '알다', '계속', '않다']"
22919,질병이 있는데 돈까지 없어서 걱정이야.,불안,"['질병', '있다', '돈', '없다', '걱정']","['질병', '돈', '걱정']"
22920,휴양하러 오니까 정말 기쁘다.,기쁨,"['휴양', '하다', '오', '정말', '기쁘다']","['휴양', '정말', '기쁘다']"
22921,아내와 자주 다퉈서 귀찮아. ,분노,"['아내', '자주', '다투다', '귀찮다']","['아내', '자주', '다투다', '귀찮다']"
22922,성공이 전부였던 나에게 가정이 생겨서 너무 기뻐.,기쁨,"['성공', '전부', '이다', '나', '가정', '생기다', '너무', '기쁘다']","['성공', '가정', '생기다', '기쁘다']"
22923,오랜만에 보는 친구가 내가 많이 늙었다고 말하길래 너무 상처받았어.,상처,"['만', '보다', '친구', '내', '많이', '늙다', '말', '하다', '너무', '상처', '받다']","['보다', '친구', '많이', '늙다', '말', '상처', '받다']"
22924,요즘 내가 다른 진로에 관심이 생겨서 바꿀까 하는데 바꾸려니 불안해.,불안,"['요즘', '내', '다른', '진로', '관심', '생기다', '바꾸다', '하다', '바꾸다', '불안하다']","['요즘', '진로', '관심', '생기다', '바꾸다', '바꾸다', '불안하다']"
22925,내 친구를 괴롭힌 애에게 복수하기 위해 그 애의 비밀을 일부러 말하고 다녔어.,분노,"['내', '친구', '괴롭히다', '애', '복수', '하다', '위해', '그', '애', '비밀', '일부러', '말', '다니다']","['친구', '괴롭히다', '애', '복수', '위해', '애', '비밀', '일부러', '말', '다니다']"
22926,오늘 내 생일 축하 파티해줘서 너무 기뻤어.,기쁨,"['오늘', '내', '생일', '축하', '파티', '해주다', '너무', '기쁘다']","['오늘', '생일', '축하', '파티', '기쁘다']"
22927,자다가 다리에 마비가 와서 잠을 설쳤어.,슬픔,"['자다', '다리', '마비', '오다', '잠', '설치다']","['자다', '다리', '마비', '오다', '잠', '설치다']"
22928,구직활동에 끝이 있긴 할까? 다 포기하고 싶어.,슬픔,"['구직', '활동', '끝', '있다', '하다', '다', '포기', '싶다']","['구직', '활동', '끝', '포기', '싶다']"
22929,동생이고 뭐고 다 부질없는 것 같아.,슬픔,"['동생', '뭐', '다', '부질없다', '것', '같다']","['동생', '부질없다']"
22930,남들이 보기에 그럴듯해 보이는 직장이 정말로 내게도 좋은 직장일까?,불안,"['남', '보기', '그럴듯하다', '보이다', '직장', '정말로', '내다', '좋다', '직장', '이다']","['남', '보기', '그럴듯하다', '보이다', '직장', '정말로', '내다', '좋다', '직장']"
22931,노후 준비를 하고 싶은데 고정 지출이 너무 많아서 할 수 있는 게 없어.,분노,"['노후', '준비', '하다', '싶다', '고정', '지출', '너무', '많다', '하다', '수', '있다', '게', '없다']","['노후', '준비', '싶다', '고정', '지출', '많다']"
22932,곧 회사에서 퇴직을 하게 됐는데 걱정이 태산이야.,불안,"['곧', '회사', '퇴직', '하다', '돼다', '걱정', '태산']","['회사', '퇴직', '걱정', '태산']"
22933,젊었을 때부터 들어놓았던 보험이 치료비에 큰 도움이 되어서 기뻐.,기쁨,"['젊다', '때', '들다', '보험', '치료', '비', '크다', '도움', '되어다', '기쁘다']","['젊다', '들다', '보험', '치료', '비', '크다', '도움', '기쁘다']"
22934,친한 친구에게 우리 집 이야기를 했다가 괜히 소문만 났어. 이야기한 게 후회돼.,슬픔,"['친하다', '친구', '우리', '집', '이야기', '하다', '괜히', '소문', '나다', '이야기', '게', '후회', '돼다']","['친하다', '친구', '집', '이야기', '괜히', '소문', '나다', '이야기', '후회']"
22935,최근에 돈 때문에 너무 힘들었는데 내 죽마고우가 돈을 빌려줬어. 정말 고마운 친구야.,기쁨,"['최근', '돈', '때문', '너무', '힘들다', '내', '죽마고우', '돈', '빌리다', '주다', '정말', '고맙다', '친구']","['최근', '돈', '때문', '힘들다', '죽마고우', '돈', '빌리다', '주다', '정말', '고맙다', '친구']"
22936,김 사장이 나한테 사기를 쳤어.,상처,"['김', '사장', '나', '사기', '치다']","['김', '사장', '사기', '치다']"
22937,우리 딸이 연습생 생활을 이 년 했는데 드디어 오디션에 합격했대!,기쁨,"['우리', '딸', '연습생', '생활', '이', '년', '하다', '드디어', '오디션', '합격', '하다']","['딸', '연습생', '생활', '드디어', '오디션', '합격']"
22938,코로나 때문에 외출하는 게 쉽지 않아 짜증 나.,분노,"['코로나', '때문', '외출', '하다', '게', '쉬다', '않다', '짜증', '나']","['코로나', '때문', '외출', '쉬다', '않다', '짜증']"
22939,어린이날을 맞이하여 나와 동생 선물을 사러 나가신 아빠가 갑자기 교통사고가 나셨대!,슬픔,"['어린이날', '맞이', '하다', '나오다', '동생', '선물', '사르다', '나가다', '아빠', '갑자기', '교통사고', '날다']","['어린이날', '맞이', '나오다', '동생', '선물', '사르다', '나가다', '아빠', '갑자기', '교통사고', '날다']"
22940,며칠 전 돈을 빌려달라는 친구의 전화를 받게 되었어.,불안,"['며칠', '전', '돈', '빌리다', '달라', '친구', '전화', '받다', '되어다']","['며칠', '돈', '빌리다', '달라', '친구', '전화', '받다']"
22941,나보다 공부 못했던 친구는 우리가 함께 지원했던 대학 합격하고 나만 떨어져서 충격받았어.,상처,"['나', '공부', '하다', '친구', '우리', '함께', '지원', '하다', '대학', '합격', '나', '떨어지다', '충격', '받다']","['공부', '친구', '지원', '대학', '합격', '떨어지다', '충격', '받다']"
22942,드디어 의사가 권고하는 표준 체중이 되었어. 너무 만족스러워.,기쁨,"['드디어', '의사', '권고', '하다', '표준', '체중', '되어다', '너무', '만족스럽다']","['드디어', '의사', '권고', '표준', '체중', '만족스럽다']"
22943,요새 다른 사람들이 날 피하는 것 같아.,상처,"['요새', '다른', '사람', '날', '피하', '것', '같다']","['요새', '사람', '피하']"
22944,입사 오 년차인데 올해도 사장님이 연봉을 안 올려준다니 말이 돼? 너무 화나.,분노,"['입사', '오', '년차', '올해', '사장', '연봉', '안', '올려주다', '말', '돼다', '너무', '화나다']","['입사', '년차', '올해', '사장', '연봉', '올려주다', '말', '화나다']"
22945,요가학원에 등록했는데 내가 제일 못해서 우울해.,슬픔,"['요가', '학원', '등록', '하다', '내', '제일', '하다', '우울하다']","['요가', '학원', '등록', '제일', '우울하다']"
22946,아들이 이번에 결혼하게 되었는데 부모가 되어서 전세를 얻는 데 보태주지 못해서 너무 가슴이 아프네.,당황,"['아들', '이번', '결혼', '하다', '되어다', '부모', '되어다', '전세', '얻다', '데', '보태', '주지', '하다', '너무', '가슴', '아프다']","['아들', '결혼', '부모', '전세', '얻다', '보태', '주지', '가슴', '아프다']"
22947,남편과 이번 명절엔 각자 부모님을 찾아뵙기로 했어.,당황,"['남편', '이번', '명절', '각자', '부모님', '찾다', '뵙다', '하다']","['남편', '명절', '부모님', '찾다', '뵙다']"
22948,내일 친구들과 여행을 가기로 했어.,기쁨,"['내일', '친구', '여행', '가기', '하다']","['내일', '친구', '여행', '가기']"
22949,내가 좋아하는 사람이 있는데 어떻게 하면 그 사람에게 다가갈 수 있을까?,당황,"['내', '좋아하다', '사람', '있다', '어떻다', '하다', '그', '사람', '다가가다', '수', '있다']","['좋아하다', '사람', '어떻다', '사람', '다가가다']"
22950,오늘 정말 난리도 아니었어. 나 때문에 부서에 비상이 걸려서 얼마나 놀랐는지 몰라.,당황,"['오늘', '정말', '난리', '아니다', '나', '때문', '부서', '비상', '걸리다', '얼마나', '놀라다', '모르다']","['오늘', '정말', '난리', '아니다', '때문', '부서', '비상', '걸리다', '모르다']"
22951,따돌림 당하는 친구가 오늘 함께 있어달라고 했어. 하지만 난 그러지 못했어.,슬픔,"['따돌림', '당하다', '친구', '오늘', '함께', '있다', '달라', '하다', '난', '그렇다', '하다']","['따돌림', '당하다', '친구', '오늘', '달라', '그렇다']"
22952,항상 새 학기가 시작되면 사람 사귀는 걱정에 시달리곤 하는데 첫날부터 좋은 친구를 사귀었어.,기쁨,"['항상', '새', '학기', '시작', '되다', '사람', '사귀다', '걱정', '시달리다', '하다', '첫날', '좋다', '친구', '사귀다']","['항상', '새', '학기', '시작', '사람', '사귀다', '걱정', '시달리다', '첫날', '좋다', '친구', '사귀다']"
22953,공부가 정말 하기 싫어. 잘 하지도 못하는 것을 붙들고 있는 게 너무 괴로워.,불안,"['공부', '정말', '하다', '싫다', '자다', '하다', '하다', '것', '붙들다', '있다', '게', '너무', '괴롭다']","['공부', '정말', '싫다', '자다', '붙들다', '괴롭다']"
22954,최씨 할머니는 내 심정을 항상 잘 이해해줘.,기쁨,"['최씨', '할머니', '내', '심정', '항상', '자다', '이해', '해주다']","['최씨', '할머니', '심정', '항상', '자다', '이해']"
22955,의사의 오진으로 건강을 잃지는 않을까 생각이 들어서 아파도 병원 방문을 하지 않게 돼.,분노,"['의사', '오진', '건강', '잃다', '않다', '생각', '들어서다', '아프다', '병원', '방문', '하다', '않다', '돼다']","['의사', '오진', '건강', '잃다', '않다', '생각', '들어서다', '아프다', '병원', '방문', '않다']"
22956,건강해야 한다고 해서 요즘 수영이랑 필라테스 하는데 건강해지고 있는지 잘 모르겠어.,불안,"['건강하다', '하다', '하다', '요즘', '수영', '필라테스', '하다', '건강하다', '있다', '자다', '모르다']","['건강하다', '요즘', '수영', '필라테스', '건강하다', '자다', '모르다']"
22957,퇴직하고 막상 돈을 벌지 못하니 할 일 없이 보내는 여가시간들이 반갑지 않고 힘들어.,슬픔,"['퇴직', '막상', '돈', '벌다', '하다', '하다', '일', '없이', '보내다', '여가', '시간', '반갑다', '않다', '힘들다']","['퇴직', '막상', '돈', '벌다', '없이', '보내다', '여가', '반갑다', '않다', '힘들다']"
22958,이제 나도 자판기 커피 졸업이다! 다음 달부터 아내가 용돈을 올려주겠대!,기쁨,"['이제', '나다', '자판기', '커피', '졸업', '다음', '달', '아내', '용돈', '올려주다']","['이제', '나다', '자판기', '커피', '졸업', '달', '아내', '용돈', '올려주다']"
22959,내 직장이 정말 탄탄해서 내 미래에 신뢰가 가.,기쁨,"['내', '직장', '정말', '탄탄하다', '내', '미래', '신뢰', '가다']","['직장', '정말', '탄탄하다', '미래', '신뢰', '가다']"
22960,통장에 잔고가 없어서 좌절하고 있어.,분노,"['통장', '잔고', '없다', '좌절', '있다']","['통장', '잔고', '좌절']"
22961,내 언니가 너무 부끄러워.,당황,"['내', '언니', '너무', '부끄럽다']","['언니', '부끄럽다']"
22962,벼락치기 공부를 했던 애가 나보다 성적이 더 잘 나와서 기분이 나빠.,분노,"['벼락치기', '공부', '하다', '애가', '나', '성적', '더', '자다', '나오다', '기분', '나쁘다']","['벼락치기', '공부', '애가', '성적', '자다', '나오다', '기분', '나쁘다']"
22963,나의 느린 행동 때문에 친구들이 답답하게 느낄까 봐 겁이 나.,불안,"['나', '느리다', '행동', '때문', '친구', '답답하다', '느끼다', '보다', '겁', '나']","['느리다', '행동', '때문', '친구', '답답하다', '느끼다', '보다', '겁']"
22964,동기들은 다 승진했는데 나만 뒤떨어진 것 같아서 힘들어. 영어 실력이 떨어져서 그런가.,당황,"['동기', '다', '승진', '하다', '나', '뒤', '떨어지다', '것', '같다', '힘들다', '영어', '실력', '떨어지다', '런가']","['동기', '승진', '떨어지다', '힘들다', '영어', '실력', '떨어지다', '런가']"
22965,어제 형이 아빠가 바람 피우는 걸 봤다 그랬어. 어떻게 그럴 수 있지?,상처,"['어제', '형', '아빠', '바람', '피우다', '걸', '보다', '그렇다', '어떻다', '그렇다', '수', '있다']","['어제', '아빠', '바람', '피우다', '보다', '그렇다', '어떻다', '그렇다']"
22966,노후 준비가 너무 안 돼서 자녀들에게 부끄럽네.,당황,"['노후', '준비', '너무', '안', '돼다', '자녀', '부끄럽다']","['노후', '준비', '자녀', '부끄럽다']"
22967,요즘 학교에 너무 가기싫어서 눈물이 나. 친구들이 나와 말을 하지 않아.,슬픔,"['요즘', '학교', '너무', '가기', '싫다', '눈물', '나', '친구', '나오다', '말', '하다', '않다']","['요즘', '학교', '가기', '싫다', '눈물', '친구', '나오다', '말', '않다']"
22968,집에서 내가 하고 싶은 일을 반대해.,상처,"['집', '내', '하다', '싶다', '일', '반대', '하다']","['집', '싶다', '반대']"
22969,이번에 시험을 잘 못 봤는데 친구들이 자꾸 내 성적을 물어봐서 기분이 안 좋아.,분노,"['이번', '시험', '자다', '못', '보다', '친구', '자꾸', '내', '성적', '물어보다', '기분', '안', '좋다']","['시험', '자다', '보다', '친구', '자꾸', '성적', '물어보다', '기분', '좋다']"
22970,친구가 수학여행 버스에서 토하는데도 선생님은 무시하는 게 화가 나.,분노,"['친구', '수학여행', '버스', '토', '하다', '선생님', '무시', '하다', '게', '화가', '나']","['친구', '수학여행', '버스', '토', '선생님', '무시', '화가']"
22971,내가 간질이 있어서 평소에 생활하는데 조금 불편한 것이 있어.,기쁨,"['내', '간질', '있다', '평소', '생활', '하다', '조금', '불편하다', '것', '있다']","['간질', '평소', '생활', '불편하다']"
22972,이번 달 생활비가 모자라 곤란했는데 다행히 해결됐어.,기쁨,"['이번', '달', '생활비', '모자라', '곤란하다', '다행하다', '해결', '돼다']","['달', '생활비', '모자라', '곤란하다', '다행하다', '해결']"
22973,시험공부를 열심히 했는데 성적이 좋게 안 나왔어.,상처,"['시험', '공부', '열심히', '하다', '성적', '좋다', '안', '나오다']","['시험', '공부', '열심히', '성적', '좋다', '나오다']"
22974,내일 또 사장님이랑 면담하는데 너무 떨리고 무서워.,불안,"['내일', '또', '사장', '면담', '하다', '너무', '떨리다', '무섭다']","['내일', '사장', '면담', '떨리다', '무섭다']"
22975,전공 선택을 잘못한 것 같아 걱정이야.,슬픔,"['전공', '선택', '잘못', '것', '같다', '걱정']","['전공', '선택', '잘못', '걱정']"
22976,힘들게 키운 자식들이 찾아오지 않아 기다리는 나의 삶이 비참해.,당황,"['힘들다', '키우다', '자식', '찾아오다', '않다', '기다리다', '나', '삶', '비참하다']","['힘들다', '키우다', '자식', '찾아오다', '않다', '기다리다', '삶', '비참하다']"
22977,기술 배우길 잘했어.,기쁨,"['기술', '배우다', '하다']","['기술', '배우다']"
22978,사촌 동생이 희귀병에 걸렸어,슬픔,"['사촌', '동생', '희귀', '병', '걸리다']","['사촌', '동생', '희귀', '병', '걸리다']"
22979,남들은 기념일 날 명품 백도 사준다는데 짜증 나네.,분노,"['남', '기념일', '날', '명품', '백도', '사다', '짜증', '나다']","['남', '기념일', '명품', '백도', '사다', '짜증', '나다']"
22980,나이가 들수록 건강이 안 좋아지는 것 같아.,불안,"['나이', '들다', '건강', '안', '좋아지다', '것', '같다']","['나이', '들다', '건강', '좋아지다']"
22981,친구가 며칠 전에 엄마가 됐어. 부럽고 초조해. ,불안,"['친구', '며칠', '전', '엄마', '돼다', '부럽다', '초조하다']","['친구', '며칠', '엄마', '부럽다', '초조하다']"
22982,새로 사귄 남자친구가 내 친구들을 전혀 못 만나게 해.,상처,"['새롭다', '사귀다', '남자친구', '내', '친구', '전혀', '못', '만나다', '해']","['새롭다', '사귀다', '남자친구', '친구', '전혀', '만나다']"
22983,나는 아들과 깊은 대화를 나누는 것에 익숙하지 않아.,불안,"['나', '아들', '깊다', '대화', '나누다', '것', '익숙하다', '않다']","['아들', '깊다', '대화', '나누다', '익숙하다', '않다']"
22984,오늘 오전에 중요한 발표가 있었는데 함께 하기로 한 김 대리가 아침부터 지각을 했어.,당황,"['오늘', '오전', '중요하다', '발표', '있다', '함께', '하다', '하다', '김', '대리', '아침', '지각', '하다']","['오늘', '오전', '중요하다', '발표', '김', '대리', '아침', '지각']"
