,Text,Label,text_tokenized,text_tokenized2
32392,나 진짜 어떡하지?,분노,"['나', '진짜', '어떡하다']","['진짜', '어떡하다']"
32393,큰일이야. 우리 회사 인원 감축한대.,불안,"['큰일', '우리', '회사', '인원', '감축']","['큰일', '회사', '인원', '감축']"
32394,요새 기관지 쪽이 안 좋은 것 같아서 병원에 갔더니 천식이래.,불안,"['요새', '기관지', '쪽', '안', '좋다', '것', '같다', '병원', '가다', '천식']","['요새', '기관지', '좋다', '병원', '가다', '천식']"
32395,알바를 하는 도중 새로 온 후임이 실수를 했는데 사장님이 나한테만 화내서 너무 억울해.,분노,"['알바', '하다', '도중', '새롭다', '온', '후임', '실수', '하다', '사장', '나', '만', '화', '내다', '너무', '억울하다']","['알바', '도중', '새롭다', '후임', '실수', '사장', '화', '내다', '억울하다']"
32396,오늘은 출근 시간이 한 시간 늦어져서 느긋해. 만족스러워.,기쁨,"['오늘', '출근', '시간', '하다', '시간', '늦어지다', '느긋하다', '만족스럽다']","['오늘', '출근', '늦어지다', '느긋하다', '만족스럽다']"
32397,내가 고시 공부를 하느라 오랫동안 친구들과 연락을 끊고 지냈어. 그런데 얼마 전 상을 당해서 어쩔 수 없이 소수 몇 명에만 연락을 했어.,기쁨,"['내', '고시', '공부', '하다', '오랫동안', '친구', '연락', '끊다', '지내다', '얼마', '전', '상', '당하다', '어쩔', '수', '없이', '소수', '몇', '명', '연락', '하다']","['고시', '공부', '오랫동안', '친구', '연락', '끊다', '지내다', '상', '당하다', '어쩔', '없이', '소수', '명', '연락']"
32398,그 과일 장수는 항상 품질이 좋은 과일만 가져다줘서 자주 가게 돼.,기쁨,"['그', '과일', '장수', '항상', '품질', '좋다', '과일', '가져다주다', '자주', '가게', '돼다']","['과일', '장수', '항상', '품질', '좋다', '과일', '가져다주다', '자주', '가게']"
32399,전염병 방지를 위해 모임에 참석하지 않으니 인간관계가 고립되네.,상처,"['전염병', '방지', '위해', '모임', '참석', '하다', '않다', '인간관계', '고립', '되다']","['전염병', '방지', '위해', '모임', '참석', '않다', '인간관계', '고립']"
32400,늙고 병든 엄마 때문에 자식들이 고생을 하네. 마음이 정말 미어져.,슬픔,"['늙다', '병들다', '엄마', '때문', '자식', '고생', '하다', '마음', '정말', '밉다']","['늙다', '병들다', '엄마', '때문', '자식', '고생', '마음', '정말', '밉다']"
32401,아내가 갑자기 이혼서류를 내밀어서 너무 당황스럽고 화가 나.,당황,"['아내', '갑자기', '이혼', '서류', '내미다', '너무', '당황', '스럽다', '화가', '나']","['아내', '갑자기', '이혼', '서류', '내미다', '당황', '스럽다', '화가']"
32402,요즘 나한테 큰 병이 있는게 아닌지 너무 불안해.,불안,"['요즘', '나', '크다', '병', '있다', '아니다', '너무', '불안하다']","['요즘', '크다', '병', '아니다', '불안하다']"
32403,이번 임용고시에서는 불합격되었지만 다음에는 꼭 될 거야!,기쁨,"['이번', '임용고시', '불합격', '되어다', '다음', '꼭', '되다']","['임용고시', '불합격']"
32404,나도 형제가 있으면 좋겠어. 너무 외로워.,당황,"['나다', '형제', '있다', '좋다', '너무', '외로워']","['나다', '형제', '좋다', '외로워']"
32405,부모님께서 나랑 더는 대화를 할 마음이 없어 보이셔. 가슴이 무너질 것 같아.,분노,"['부모님', '나', '더', '대화', '하다', '마음', '없다', '보이다', '가슴', '무너지다', '것', '같다']","['부모님', '대화', '마음', '보이다', '가슴', '무너지다']"
32406,오늘 머리가 어지러워서 병원에 다녀왔는데 의사가 심각한 질환일 수 있다고 해서 당황스러워.,당황,"['오늘', '머리', '어지럽다', '병원', '다녀오다', '의사', '심각하다', '질환', '일', '수', '있다', '하다', '당황', '스럽다']","['오늘', '머리', '어지럽다', '병원', '다녀오다', '의사', '심각하다', '질환', '당황', '스럽다']"
32407,한국사 너무 안 외워져.,분노,"['한국사', '너무', '안', '외우다']","['한국사', '외우다']"
32408,은퇴는 다가오는데 은퇴 이후가 전혀 준비되지 않았어.,상처,"['은퇴', '다가오다', '은퇴', '이후', '전혀', '준비', '되다', '않다']","['은퇴', '다가오다', '은퇴', '이후', '전혀', '준비', '않다']"
32409,여자친구가 내 생일을 잊어버렸나 봐. 아무런 이야기가 없어.,슬픔,"['여자친구', '내', '생일', '잊어버리다', '보다', '아무렇다', '이야기', '없다']","['여자친구', '생일', '잊어버리다', '보다', '아무렇다', '이야기']"
32410,결혼 준비를 하는데 돈이 생각보다 너무 많이 필요해서 당황스러워.,불안,"['결혼', '준비', '하다', '돈', '생각', '너무', '많이', '필요하다', '당황', '스럽다']","['결혼', '준비', '돈', '생각', '많이', '필요하다', '당황', '스럽다']"
32411,길에서 고등학생 여럿이 중학생 때리는 걸 봤는데 무서워서 그냥 지나쳤어.,당황,"['길', '고등학생', '여럿', '중학생', '때리다', '걸', '보다', '무섭다', '그냥', '지나치다']","['길', '고등학생', '여럿', '중학생', '때리다', '보다', '무섭다', '그냥', '지나치다']"
32412,고독이 자꾸만 더 크게 엄습해오는 것 같아서 오늘 경로당에 갔어.,당황,"['고독', '자꾸만', '더', '크게', '엄습', '해오다', '것', '같다', '오늘', '경로당', '가다']","['고독', '자꾸만', '크게', '엄습', '해오다', '오늘', '경로당', '가다']"
32413,나 이번에는 성적표 엄마한테 자신 있게 보여드릴 수 있을 것 같아. 엄마가 분명 기뻐하실 거야.,기쁨,"['나', '이번', '성적표', '엄마', '자신', '있다', '보이다', '드릴', '수', '있다', '것', '같다', '엄마', '분명', '기쁘다']","['성적표', '엄마', '보이다', '드릴', '엄마', '분명', '기쁘다']"
32414,오늘 직장에서 승진했어! 기뻐.,기쁨,"['오늘', '직장', '승진', '하다', '기쁘다']","['오늘', '직장', '승진', '기쁘다']"
32415,이렇게 중요한 일에도 또 실수를 하다니 너무 당황스러워.,당황,"['이렇게', '중요하다', '일', '또', '실수', '하다', '너무', '당황', '스럽다']","['이렇게', '중요하다', '실수', '당황', '스럽다']"
32416,처음으로 가족들과 해외여행을 가기로 했어. 벌써부터 여행기분이 나고 막 들뜨네.,기쁨,"['처음', '가족', '해외여행', '가기', '하다', '벌써', '여행기', '나다', '막', '들뜨다']","['처음', '가족', '해외여행', '가기', '벌써', '여행기', '나다', '막', '들뜨다']"
32417,늦잠으로 학교에 급히 오느라 신발을 짝짝이로 신었는데 사람들의 시선이 신경 쓰였어.,당황,"['늦잠', '학교', '급하다', '오다', '신발', '짝짝이', '신다', '사람', '시선', '신경', '쓰이다']","['늦잠', '학교', '급하다', '오다', '신발', '짝짝이', '신다', '사람', '시선', '신경', '쓰이다']"
32418,진로를 잘못 잡은 것 같아. 후회돼.,슬픔,"['진로', '잘못', '잡다', '것', '같다', '후회', '돼다']","['진로', '잘못', '잡다', '후회']"
32419,돈 몇 푼 때문에 자식들에게 손을 벌리는 내 자신이 너무 싫어.,슬픔,"['돈', '몇', '푼', '때문', '자식', '손', '벌리다', '내', '자신', '너무', '싫다']","['돈', '푼', '때문', '자식', '손', '벌리다', '싫다']"
32420,남자 친구가 찾은 음식점에 가서 밥을 먹는데 마음에 들지 않아.,분노,"['남자', '친구', '찾다', '음식점', '가다', '밥', '먹다', '마음', '들다', '않다']","['남자', '친구', '찾다', '음식점', '가다', '밥', '먹다', '마음', '들다', '않다']"
32421,나이가 들다 보니 조심스럽지만 비자금이 필요하다는 생각이 들어.,불안,"['나이', '들다', '보다', '조심스럽다', '비', '자금', '필요하다', '생각', '들다']","['나이', '들다', '보다', '조심스럽다', '비', '자금', '필요하다', '생각', '들다']"
32422,온종일 집안일 하는 것도 이제 지겨워 죽겠어. 남편은 실직한 이후로 하루 세끼를 꼬박 집에서 먹고 누워 있기만 하고.,분노,"['온종일', '집안일', '하다', '것', '이제', '지겹다', '죽다', '남편', '실직', '이후', '하루', '끼', '꼬박', '집', '먹다', '눕다', '있다', '하다']","['온종일', '집안일', '이제', '지겹다', '죽다', '남편', '실직', '이후', '하루', '끼', '꼬박', '집', '먹다', '눕다']"
32423,나이 먹은 사람은 일자리가 없어서 정말 화가 나.,분노,"['나이', '먹다', '사람', '일자리', '없다', '정말', '화가', '나']","['나이', '먹다', '사람', '일자리', '정말', '화가']"
32424,내 병간호에 지친 아내가 우울증약을 먹기 시작했다고 하니 눈물이 나는구먼.,슬픔,"['내', '병간호', '지치다', '아내', '우울증', '약', '먹기', '시작', '하다', '하니', '눈물', '나다']","['병간호', '지치다', '아내', '우울증', '약', '먹기', '시작', '눈물', '나다']"
32425,주말에도 일하는 경우가 많다 보니 평일과 구분이 어려워졌어.,슬픔,"['주말', '일', '하다', '경우', '많다', '보다', '평일', '구분', '어려워지다']","['주말', '경우', '많다', '보다', '평일', '구분', '어려워지다']"
32426,앞만 보고 바쁘게 살아왔는데 일흔이 되니 허무해. 죽고 싶을 정도로 비참한 기분이야.,상처,"['앞', '보고', '바쁘다', '살아오다', '일흔', '되다', '허무하다', '죽다', '싶다', '정도', '비참하다', '기분']","['보고', '바쁘다', '살아오다', '일흔', '허무하다', '죽다', '싶다', '정도', '비참하다', '기분']"
32427,나 요즘 갈수록 건강해지는 것 같아.,불안,"['나', '요즘', '갈수록', '건강하다', '것', '같다']","['요즘', '갈수록', '건강하다']"
32428,아버지 직장이 가까운 곳으로 간대.,분노,"['아버지', '직장', '가깝다', '곳', '가다']","['아버지', '직장', '가깝다', '가다']"
32429,김 씨네는 김 씨가 아파도 명절에 찾아와서 노는데 나는 찾아오지 않아서 짜증나.,상처,"['김', '씨', '김', '씨', '아프다', '명절', '찾아오다', '놓다', '나', '찾아오다', '않다', '짜증나다']","['김', '씨', '김', '씨', '아프다', '명절', '찾아오다', '놓다', '찾아오다', '않다', '짜증나다']"
32430,직원들이 내가 부탁했던 일을 하나도 안 해 놓았어.,분노,"['직원', '내', '부탁', '하다', '일', '하나', '안', '해', '놓다']","['직원', '부탁', '놓다']"
32431,문서 하나 제대로 못 쓰는 나를 보고 팀장님께서 어떻게 생각하실까 걱정이야.,당황,"['문서', '하나', '제대로', '못', '쓰다', '나르다', '보고', '팀', '장님', '어떻다', '생각', '하다', '걱정']","['문서', '제대로', '쓰다', '나르다', '보고', '팀', '장님', '어떻다', '생각', '걱정']"
32432,평소보다 허리가 더 아픈 거 같아 외출준비를 하다가 그만두었어.,분노,"['평소', '허리', '더', '아프다', '거', '같다', '외출', '준비', '하다', '그만두다']","['평소', '허리', '아프다', '외출', '준비', '그만두다']"
32433,시누이에게 욕을 퍼붓고 싶어. 내게 사사건건 간섭이거든.,분노,"['시누이', '욕', '퍼붓다', '싶다', '내다', '사사건건', '간섭', '거들다']","['시누이', '욕', '퍼붓다', '싶다', '내다', '사사건건', '간섭', '거들다']"
32434,모아 둔 돈도 없으니 친구들하고 놀러 다니지도 못해.,당황,"['모으다', '두다', '돈', '없다', '친구', '놀다', '다니다', '하다']","['모으다', '두다', '돈', '친구', '놀다', '다니다']"
32435,우리 딸이 최고야. 딸 생각하니까 아주 기분이 좋아.,기쁨,"['우리', '딸', '최고', '딸', '생각', '하다', '아주', '기분', '좋다']","['딸', '최고', '딸', '생각', '아주', '기분', '좋다']"
32436,요즘 기분이 복잡해.,불안,"['요즘', '기분', '복잡하다']","['요즘', '기분', '복잡하다']"
32437,오늘 기말고사 성적이 나왔는데 지난번보다 많이 올랐어!,기쁨,"['오늘', '기말고사', '성적', '나오다', '지난번', '많이', '오르다']","['오늘', '기말고사', '성적', '나오다', '지난번', '많이']"
32438,옆집 할머니는 관리를 잘 받는데 난 돈 걱정하느라 병원에 마음대로 가지도 못해서 슬퍼.,상처,"['옆집', '할머니', '관리', '자다', '받다', '난', '돈', '걱정', '하다', '병원', '마음대로', '가지', '하다', '슬프다']","['옆집', '할머니', '관리', '자다', '받다', '돈', '걱정', '병원', '가지', '슬프다']"
32439,나는 노후준비로 걱정하기 바쁜데 딸은 맨날 놀기에만 바쁜 것 같아.,불안,"['나', '노후', '준비', '걱정', '하다', '바쁘다', '딸', '맨날', '놀다', '바쁘다', '것', '같다']","['노후', '준비', '걱정', '바쁘다', '딸', '맨날', '놀다', '바쁘다']"
32440,친구 결혼식을 갔는데 너무 슬펐어.,슬픔,"['친구', '결혼식', '가다', '너무', '슬프다']","['친구', '결혼식', '가다', '슬프다']"
32441,나 이번에 기다리고 기다리던 아이가 생겼어!,불안,"['나', '이번', '기다리다', '기다리다', '아이', '생기다']","['기다리다', '기다리다', '생기다']"
32442,오늘 마누라가 월급이 이렇게 조금이면 우리 노후는 어떡하냐고 짜증을 내더군. 내가 돈 벌어오는 기계도 아니고 말이야.,슬픔,"['오늘', '마누라', '월급', '이렇게', '조금', '우리', '노후', '어떡하다', '짜증', '내다', '내', '돈', '벌다', '기계', '아니다', '말']","['오늘', '마누라', '월급', '이렇게', '노후', '어떡하다', '짜증', '내다', '돈', '벌다', '기계', '아니다', '말']"
32443,사십 대인데 벌써 노안이 와서 속상하네.,상처,"['사다', '대다', '벌써', '노안', '오다', '속상하다']","['사다', '대다', '벌써', '노안', '오다', '속상하다']"
32444,회사에서 다음 달 일 일부로 다른 지역으로 발령이 났어.,불안,"['회사', '다음', '달', '일', '일부', '다른', '지역', '발령', '나다']","['회사', '달', '일부', '지역', '발령', '나다']"
32445,친구의 추천으로 친구가 다니는 회사로 이직했어. 전 직장과 업무가 전혀 달라 걱정했는데 친구가 늘 도와주고 챙겨줘서 정말 든든하고 편안해.,기쁨,"['친구', '추천', '친구', '다니다', '회사', '이직', '하다', '전', '직장', '업무', '전혀', '달라', '걱정', '하다', '친구', '늘', '도와주다', '챙기다', '정말', '든든하다', '편안하다']","['친구', '추천', '친구', '다니다', '회사', '이직', '직장', '업무', '전혀', '달라', '걱정', '친구', '늘', '도와주다', '챙기다', '정말', '든든하다', '편안하다']"
32446,친구들과 더 잘 어울리기 위해서는 공부를 열심히 하면 안 된다는 생각에 너무 스트레스 받아.,불안,"['친구', '더', '자다', '어울리다', '위', '하다', '공부', '열심히', '하다', '안', '되다', '생각', '너무', '스트레스', '받다']","['친구', '자다', '어울리다', '공부', '열심히', '생각', '스트레스', '받다']"
32447,수능 시험이 코 앞이야.,불안,"['수능', '시험', '코', '앞']","['수능', '시험', '코']"
32448,얼마 전에 생활고로 차를 팔아버렸는데 말하기가 부끄러워 아들이 타고 나갔다고 거짓말을 했어,당황,"['얼마', '전', '생활고', '차', '팔', '버리다', '말', '하다', '부끄럽다', '아들', '타고', '나가다', '거짓말', '하다']","['생활고', '차', '버리다', '말', '부끄럽다', '아들', '타고', '나가다', '거짓말']"
32449,옆집 김 씨는 치료비가 많이 들어간다고 아들과 다툼이 일어나 폭행을 당했다고 해.,당황,"['옆집', '김', '씨', '치료', '비', '많이', '들어가다', '아들', '다툼', '일어나다', '폭행', '당하다', '해']","['옆집', '김', '씨', '치료', '비', '많이', '들어가다', '아들', '다툼', '일어나다', '폭행', '당하다']"
32450,직장 상사인 최 부장은 너무 나만 괴롭히는 것 같아서 너무 힘들어.,분노,"['직장', '상사', '최', '부장', '너무', '나', '괴롭히다', '것', '같다', '너무', '힘들다']","['직장', '상사', '최', '부장', '괴롭히다', '힘들다']"
32451,내가 하는 일은 해도 해도 줄지가 않아서 기분이 안 좋아.,분노,"['내', '하다', '일', '해도', '해도', '주다', '않다', '기분', '안', '좋다']","['주다', '않다', '기분', '좋다']"
32452,오늘 뉴스에서 치매가 있는 노인을 학대한 요양원에 대해 보도가 나왔어. 너무 충격적이야.,상처,"['오늘', '뉴스', '치매', '있다', '노인', '학대', '요양원', '대해', '보도', '나오다', '너무', '충격']","['오늘', '뉴스', '치매', '노인', '학대', '요양원', '대해', '보도', '나오다', '충격']"
32453,보험금을 모두 투자해서 샀던 땅이 개발될 예정이래. 기쁜 소식이야!,기쁨,"['보험금', '모두', '투자', '하다', '사다', '땅', '개발', '되다', '예정', '기쁘다', '소식']","['보험금', '투자', '사다', '땅', '개발', '예정', '기쁘다', '소식']"
32454,있는 돈 없는 돈 다 끌어 모아 주택 자금을 마련했는데 내가 원하는 집은 살 수 조차 없어.,슬픔,"['있다', '돈', '없다', '돈', '다', '끌다', '모으다', '주택', '자금', '마련', '하다', '내', '원하다', '집다', '살', '수', '조차', '없다']","['돈', '돈', '끌다', '모으다', '주택', '자금', '마련', '원하다', '집다', '살']"
32455,더 이상 내가 살 이유가 있을지 모르겠어.,불안,"['더', '이상', '내', '살', '이유', '있다', '모르다']","['살', '이유', '모르다']"
32456,내 주위에 아무도 없어. 이럴 때 남편이나 아이가 있었더라면 좋았을 텐데.,슬픔,"['내', '주위', '아무', '없다', '이렇다', '때', '남편', '아이', '있다', '좋다']","['주위', '아무', '이렇다', '남편', '좋다']"
32457,나 요새 너무 힘들어!,상처,"['나', '요새', '너무', '힘들다']","['요새', '힘들다']"
32458,직장에서 동료들과 예전 같지 않아. 나 혼자인 느낌이야.,상처,"['직장', '동료', '예전', '같다', '않다', '나', '혼자', '느낌']","['직장', '동료', '예전', '않다', '느낌']"
32459,아내의 몸이 좋아졌는데 정말 완치가 된 건지는 잘 몰라서 혼란스러워.,불안,"['아내', '몸', '좋아지다', '정말', '완치', '되다', '건지다', '자다', '모르다', '혼란', '스럽다']","['아내', '몸', '좋아지다', '정말', '완치', '건지다', '자다', '모르다', '혼란', '스럽다']"
32460,졸업 후에 무사히 취업한 친구의 얼굴을 보니 너무 기뻐.,기쁨,"['졸업', '후', '무사하다', '취업', '친구', '얼굴', '보다', '너무', '기쁘다']","['졸업', '무사하다', '취업', '친구', '얼굴', '보다', '기쁘다']"
32461,아빠가 살아계실 때 더 잘해 드려야 했어. 그러지 못해서 슬퍼.,슬픔,"['아빠', '살다', '때', '더', '하다', '드리다', '하다', '그렇다', '하다', '슬프다']","['아빠', '살다', '드리다', '그렇다', '슬프다']"
32462,의사 선생님이 우리 남편 항암 치료가 성공할 것 같다고 하네! 기분이 날아갈 것 같아.,기쁨,"['의사', '선생님', '우리', '남편', '항암', '치료', '성공하다', '것', '같다', '하다', '기분', '날아가다', '것', '같다']","['의사', '선생님', '남편', '항암', '치료', '성공하다', '기분', '날아가다']"
32463,이번 동아리 엠티는 선배들 없이 우리 학번과 후배들만 간다고 해. 너무 신나.,기쁨,"['이번', '동아리', '엠티', '선배', '없이', '우리', '학번', '후배', '간다', '해', '너무', '신나다']","['동아리', '엠티', '선배', '없이', '학번', '후배', '간다', '신나다']"
32464,같이 사는 룸메이트와 다퉈서 속상해. 내가 심한 말을 해버렸거든.,슬픔,"['같이', '살다', '룸메이트', '다투다', '속상하다', '내', '심하다', '말', '해', '버리다']","['살다', '룸메이트', '다투다', '속상하다', '심하다', '말', '버리다']"
32465,아내와 같은 취미생활을 할 수 있게 돼서 만족해.,기쁨,"['아내', '같다', '취미', '생활', '하다', '수', '있다', '돼다', '만족하다']","['아내', '취미', '생활', '만족하다']"
32466,충격이야. 아내가 나 몰래 다른 남자와 문자를 계속 주고 받고 있었어.,상처,"['충격', '아내', '나', '몰래', '다른', '남자', '문자', '계속', '주다', '받다', '있다']","['충격', '아내', '몰래', '남자', '문자', '계속', '주다', '받다']"
32467,요즘은 크게 고민도 없고 평온해. 이런 기분 좋다.,기쁨,"['요즘', '크게', '고민', '없다', '평온하다', '이렇다', '기분', '좋다']","['요즘', '크게', '고민', '평온하다', '이렇다', '기분', '좋다']"
32468,새로운 프로젝트가 일팀으로 결정됐어.,상처,"['새롭다', '프로젝트', '팀', '결정', '돼다']","['새롭다', '프로젝트', '팀', '결정']"
32469,노인정에 가면 돈 없다고 차별하는 노인들 때문에 가기가 싫어.,상처,"['노', '인정', '가면', '돈', '없다', '차별', '하다', '노', '때문', '가기', '싫다']","['노', '인정', '가면', '돈', '차별', '노', '때문', '가기', '싫다']"
32470,나이를 먹어가면 먹어갈수록 사람들하고 잘 지내는게 어렵네.,불안,"['나이', '먹다', '먹다', '갈수록', '사람', '자다', '지내다', '어렵다']","['나이', '먹다', '먹다', '갈수록', '사람', '자다', '지내다', '어렵다']"
32471,가난한 저소득층을 돕는 게 내 인생의 목표야.,상처,"['가난하다', '소득', '층', '돕다', '게', '내', '인생', '목표']","['가난하다', '소득', '층', '돕다', '인생', '목표']"
32472,은퇴 후의 노후를 생각하면 막막해.,분노,"['은퇴', '후의', '노후', '생각', '하다', '막막하다']","['은퇴', '후의', '노후', '생각', '막막하다']"
32473,요새 회사 업무 때문에 너무 힘들어.,불안,"['요새', '회사', '업무', '때문', '너무', '힘들다']","['요새', '회사', '업무', '때문', '힘들다']"
32474,나는 할머니 생각하면 눈물이 나. 마지막에 투병을 심하게 하다가 돌아가신 그 모습이 자꾸 기억이 나.,슬픔,"['나', '할머니', '생각', '하다', '눈물', '나', '마지막', '투병', '심하다', '하다', '돌아가다', '그', '모습', '자꾸', '기억', '나']","['할머니', '생각', '눈물', '마지막', '투병', '심하다', '돌아가다', '모습', '자꾸', '기억']"
32475,얼마 전에 투자관리자를 알게 됐는데 정말 좋은 것 같아.,기쁨,"['얼마', '전', '투자', '관리자', '알', '돼다', '정말', '좋다', '것', '같다']","['투자', '관리자', '알', '정말', '좋다']"
32476,정말 오랜만에 친구한테 편지를 써 봤는데 예상한 반응이 아니라 실망스럽네.,슬픔,"['정말', '만', '친구', '편지', '써다', '보다', '예상', '반응', '아니다', '실망', '스럽다']","['정말', '친구', '편지', '써다', '보다', '예상', '반응', '아니다', '실망', '스럽다']"
32477,석류즙을 마시고 있는데 갱년기에 별로 효과가 없는 것 같아.,슬픔,"['석류', '즙', '말다', '있다', '갱년기', '별로', '효과', '없다', '것', '같다']","['석류', '즙', '말다', '갱년기', '별로', '효과']"
32478,점점 출산이 다가올수록 걱정이 많아.,불안,"['점점', '출산', '다가오다', '걱정', '많다']","['점점', '출산', '다가오다', '걱정', '많다']"
32479,그냥 혼자 지내고 싶어. 사람 만나는 것도 다 귀찮고.,분노,"['그냥', '혼자', '지내다', '싶다', '사람', '만나다', '것', '다', '귀찮다']","['그냥', '지내다', '싶다', '사람', '만나다', '귀찮다']"
32480,병에 걸렸는데 민간요법으로 치료하는 건 반대야.,불안,"['병', '걸리다', '민간요법', '치료', '하다', '건', '반대']","['병', '걸리다', '민간요법', '치료', '반대']"
32481,이번 프로젝트에 상사의 기대가 너무 커서 힘들어.,불안,"['이번', '프로젝트', '상사', '기대', '너무', '커서', '힘들다']","['프로젝트', '상사', '기대', '커서', '힘들다']"
32482,상견례 자리에서 우리 부모님과 장인어른이 다퉈서 당황스러워.,슬픔,"['상견례', '자리', '우리', '부모님', '장인어른', '다투다', '당황', '스럽다']","['상견례', '자리', '부모님', '장인어른', '다투다', '당황', '스럽다']"
32483,나이 육십이 넘어도 난 건강한데 주변엔 아픈 사람들이 늘고 있어.,불안,"['나이', '육십이', '넘다', '난', '건강하다', '주변', '아프다', '사람', '늘', '있다']","['나이', '육십이', '넘다', '건강하다', '주변', '아프다', '사람', '늘']"
32484,우리 회사는 확실히 팀워크가 좋은 편이야. 기분이 아주 좋아.,기쁨,"['우리', '회사', '확실하다', '팀워크', '좋다', '편이', '기분', '아주', '좋다']","['회사', '확실하다', '팀워크', '좋다', '편이', '기분', '아주', '좋다']"
32485,잘사는 집 친구가 나는 어느 산후조리원에서 지낼 건지 물어보는데 대답해주기가 싫었어.,당황,"['잘살다', '집', '친구', '나', '어느', '산후조리원', '지내다', '건지다', '물어보다', '대답', '해주다', '싫다']","['잘살다', '집', '친구', '산후조리원', '지내다', '건지다', '물어보다', '대답', '싫다']"
32486,자녀들이 말썽을 많이 피워서 쉰 살이 넘어서도 비통해.,슬픔,"['자녀', '말썽', '많이', '피우다', '쉰', '살이', '넘어서다', '비통하다']","['자녀', '말썽', '많이', '피우다', '쉰', '살이', '넘어서다', '비통하다']"
32487,회사에서 새 프로젝트를 맡았는데 업무가 너무 많아서 부담스러워.,불안,"['회사', '새', '프로젝트', '맡다', '업무', '너무', '많다', '부담스럽다']","['회사', '새', '프로젝트', '맡다', '업무', '많다', '부담스럽다']"
32488,학교를 마치고 집에 돌아왔는데 현관에서부터 누나 울음소리가 들려서 불안해.,불안,"['학교', '마치', '집', '돌아오다', '현관', '누나', '울음소리', '들다', '불안하다']","['학교', '집', '돌아오다', '현관', '누나', '울음소리', '들다', '불안하다']"
32489,사실 내 나이에 계속 일을 할 수 있다는 것은 너무 감사한 일이야.,기쁨,"['사실', '내', '나이', '계속', '일', '하다', '수', '있다', '것', '너무', '감사하다', '일이']","['사실', '나이', '계속', '감사하다', '일이']"
32490,늙으면 귀찮고 성가신 게 늘어난다더니 유언장도 써야 하고 내 장례식을 생각해봐야 하는 것도 귀찮아.,분노,"['늙다', '귀찮다', '성가시다', '게', '늘어나다', '유언', '장도', '써다', '하다', '내', '장례식', '생각', '해보다', '하다', '것', '귀찮다']","['늙다', '귀찮다', '성가시다', '늘어나다', '유언', '장도', '써다', '장례식', '생각', '해보다', '귀찮다']"
32491,태풍으로 부상을 당해 응급실에 있는데도 자식들은 걱정하지도 찾아오지도 않아. 속상하고 슬퍼.,상처,"['태풍', '부상', '당하다', '응급실', '있다', '자식', '걱정', '하다', '찾아오다', '않다', '속상하다', '슬프다']","['태풍', '부상', '당하다', '응급실', '자식', '걱정', '찾아오다', '않다', '속상하다', '슬프다']"
32492,내가 오늘 부하 직원을 심하게 혼냈는데 미안하네.,당황,"['내', '오늘', '부하', '직원', '심하다', '혼내다', '미안하다']","['오늘', '부하', '직원', '심하다', '혼내다', '미안하다']"
32493,내가 내 또래 아줌마들 중에는 제일 건강할 거야.,기쁨,"['내', '내', '또래', '아줌마', '중', '제일', '건강하다']","['또래', '아줌마', '제일', '건강하다']"
32494,우리 아내는 매일 돈 얘기로 나를 귀찮게 해.,분노,"['우리', '아내', '매일', '돈', '얘기', '나르다', '귀찮다', '해']","['아내', '매일', '돈', '얘기', '나르다', '귀찮다']"
32495,오늘 정말 화가 났어. 부장님은 정말 양심도 없어.,분노,"['오늘', '정말', '화가', '나다', '부장', '정말', '양심', '없다']","['오늘', '정말', '화가', '나다', '부장', '정말', '양심']"
32496,우리 집은 보수적이어서 나한테 남자친구가 있는 걸 엄마가 아시면 큰일이야.,분노,"['우리', '집다', '보수', '나', '남자친구', '있다', '걸', '엄마', '아시', '큰일']","['집다', '보수', '남자친구', '엄마', '아시', '큰일']"
32497,지갑이 땅에 떨어져 있길래 주웠는데 주변에 사람이 많아서 내 지갑인 척했어.,당황,"['지갑', '땅', '떨어지다', '있다', '줍다', '주변', '사람', '많다', '내', '지갑', '척', '하다']","['지갑', '땅', '떨어지다', '줍다', '주변', '사람', '많다', '지갑', '척']"
32498,지금 하고 있는 일이 나에게 안 맞는 것 같아 힘들어.,슬픔,"['지금', '하다', '있다', '나', '안', '맞다', '것', '같다', '힘들다']","['지금', '맞다', '힘들다']"
32499,남편의 병시중을 했는데 결국 남편은 세상을 떠나고 이젠 내가 암에 걸리다니 허망해.,상처,"['남편', '병시', '하다', '결국', '남편', '세상', '떠나다', '젠', '내', '암', '걸리다', '허망', '하다']","['남편', '병시', '남편', '세상', '떠나다', '젠', '암', '걸리다', '허망']"
32500,내가 왕따를 당하는데 선생님께 말씀 드렸더니  공부나 하래. 너무 당혹스러워.,불안,"['내', '왕따', '당하다', '선생님', '말씀', '드리다', '공부', '하래', '너무', '당혹스럽다']","['왕따', '당하다', '선생님', '말씀', '드리다', '공부', '하래', '당혹스럽다']"
32501,힘들게 취업하였는데 업무가 많다 보니 야근을 자주 하게 되어 몸과 마음이 너무 힘들어.,불안,"['힘들다', '취업', '하다', '업무', '많다', '보다', '야근', '자주', '하다', '되어다', '몸', '마음', '너무', '힘들다']","['힘들다', '취업', '업무', '많다', '보다', '야근', '자주', '몸', '마음', '힘들다']"
