userName,date,rating,like,title,review,content,content_n,cotent_n_spell
Kumadol,2022-04-07 03:58:47-07:00,1,0,진짜 개10 희대의 쓰레기 앱,앱이 4~5일째 안되는데 1:1문의 남기라는거 자체가 개노답이네 고칠생각은 쳐하고 일단 홈피 따로 모바일 따로 가입 해놓는거 ㄹㅇ 누구 머리에서 나온 아이디어인지 개궁금하네 설치하고 30분째 들어가지를 못함 서버가 불안정 하다고 어플을 키면 꺼짐 ㄹㅇ 사람 개혈압 오르게 하는건가 일부러 탈퇴할라고 들어가는데 들어가지지가 않음 이딴거 누가 만든거냐???,진짜 개10 희대의 쓰레기 앱 앱이 4~5일째 안되는데 1:1문의 남기라는거 자체가 개노답이네 고칠생각은 쳐하고 일단 홈피 따로 모바일 따로 가입 해놓는거 ㄹㅇ 누구 머리에서 나온 아이디어인지 개궁금하네 설치하고 30분째 들어가지를 못함 서버가 불안정 하다고 어플을 키면 꺼짐 ㄹㅇ 사람 개혈압 오르게 하는건가 일부러 탈퇴할라고 들어가는데 들어가지지가 않음 이딴거 누가 만든거냐???,"['진짜', '개', '희다', '대의', '쓰레기', '앱', '앱', '문의', '남다', '자체', '개다', '답', '고치다', '생각', '처', '홈피', '따로', '모바일', '따로', '가입', '머리', '나오다', '아이디어', '개', '궁금하다', '설치', '분재', '들어가다', '서버', '불안정하다', '어플', '키', '꺼지다', '사람', '게', '혈압', '건가', '일부러', '탈퇴', '들어가다', '들어가다', '않다', '누가', '만들다']","['진짜 개 희대의 쓰레기 앱 앱이 일째 안되는데 문의 남기라는 거 자체가 개노 답이네 고칠 생각은 처하고 일단 홈피 따로 모바일 따로 가입 해놓는 거 누구 머리에서 나온 아이디어인지 개 궁금하네', '설치하고 분재 들어가지를 못함', '서버가 불안정하다고 어플을 키면 꺼짐', '사람 게 혈압 오르게 하는 건가 일부러 탈퇴하려고 들어가는데 들어가지지가 않음 이딴 거 누가 만든 거냐']"
황당바리,2022-04-07 02:51:37-07:00,1,0,작동이 아예 안되는데요??,"원래 ios에서는 잘 안되는 어플인가요???? 
첫 화면에서 아무것도 클릭 안됩니다;;;; 황당.. 
이런 앱을 왜 만든 건지","작동이 아예 안되는데요?? 원래 ios에서는 잘 안되는 어플인가요???? 
첫 화면에서 아무것도 클릭 안됩니다;;;; 황당.. 
이런 앱을 왜 만든 건지","['작동', '아예', '원래', 'ios', '자다', '어플', '첫', '화면', '클릭', '황당', '이렇다', '앱', '만들다', '건지다']","['작동이 아예 안되는데요', '원래 ios에서는 잘 안되는 어플인가요 첫 화면에서 아무것도 클릭 안됩니다', '황당 이런 앱을 왜 만든 건지']"
시간좀지켜줘요,2022-04-07 02:43:23-07:00,1,0,아이폰13,앱이 실행이 안돼요!!,아이폰13 앱이 실행이 안돼요!!,"['아이폰', '앱', '실행', '돼다']",['아이폰 앱이 실행이 안돼요']
무료 아님,2022-04-07 00:21:06-07:00,1,0,작동불능 5일째 사용못함,스테카페는 주기적으로 온도체크 해줘야 하는데  4년째 이건 머 업데이트만 하면 난리가 나고 있네요 그냥 나두세요 가뜩이나 힘든데 더 힘들게 하지좀 마세요  내일도 고객센터에 전화하겠습니다,작동불능 5일째 사용못함 스테카페는 주기적으로 온도체크 해줘야 하는데  4년째 이건 머 업데이트만 하면 난리가 나고 있네요 그냥 나두세요 가뜩이나 힘든데 더 힘들게 하지좀 마세요  내일도 고객센터에 전화하겠습니다,"['작동', '불능', '사용', '스테', '카페', '기적', '온도', '체크', '해주다', '이건', '머', '업데이트', '난리', '나다', '그냥', '놔두다', '가뜩이나', '힘드다', '더', '힘들다', '말다', '내일', '고객', '센터', '전화하다']","['작동 불능 일째 사용 못함', '스테 카페는 주기적으로 온도 체크해줘야 하는데 년째 이건 머 업데이트만 하면 난리가 나고 있네요', '그냥 놔두세요', '가뜩이나 힘든데 더 힘들게 하지 좀 마세요 내일도 고객센터에 전화하겠습니다']"
양날잉잉,2022-04-07 00:02:41-07:00,1,0,업데이트 이후 계속 어플 접속이 안되네요ㅠ,언제 해결되나요..,업데이트 이후 계속 어플 접속이 안되네요ㅠ 언제 해결되나요..,"['업데이트', '이후', '계속', '어플', '접속', '해결']","['업데이트 이후 계속 어플 접속이 안되네요', '언제 해결되나요']"
코봉ol,2022-04-07 00:01:40-07:00,1,0,아니 업데이트를 왜하라고함??,"그뒤로 들어가지지도 않고 뭐하는거임??
아기가 있어서 이런저런거 다 일부러 샀고만 건조해 죽겟는데 빨리좀 다시 돌려놔라","아니 업데이트를 왜하라고함?? 그뒤로 들어가지지도 않고 뭐하는거임??
아기가 있어서 이런저런거 다 일부러 샀고만 건조해 죽겟는데 빨리좀 다시 돌려놔라","['아니다', '업데이트', '하라', '함', '뒤', '들어가다', '않다', '뭐', '거임', '아기', '다', '일부러', '사다', '건조하다', '죽다', '빨리', '다시', '돌리다', '놓다']",['아니 업데이트를 왜 하라고 함 그 뒤로 들어가지지도 않고 뭐 하는 거임 아기가 있어서 이런저런 거 다 일부러 샀고만 건조해 죽겠는데 빨리 좀 다시 돌려놔라']
세탁기새로삿는데ㅣ짝나죽겟네,2022-04-06 21:12:02-07:00,1,0,먹통!!,"지우고 깔아보고..
와이파이설정2.4로했고
아예 그냥 어플이 멈춰있음
터치도안되고 화면도 다안뜸..
세탁기..샀는데  이런불편한경우가
어딧죠?
저같은사람 많은것같은데
 죄다 1대1 메일문의하라는 답변이네요 
뭐가 문제인지 해결방안을
고지해주거나 업뎃시급하네요..","먹통!! 지우고 깔아보고..
와이파이설정2.4로했고
아예 그냥 어플이 멈춰있음
터치도안되고 화면도 다안뜸..
세탁기..샀는데  이런불편한경우가
어딧죠?
저같은사람 많은것같은데
 죄다 1대1 메일문의하라는 답변이네요 
뭐가 문제인지 해결방안을
고지해주거나 업뎃시급하네요..","['먹통', '지우다', '깔다', '보고', '와이파이', '설정', '아예', '그냥', '어플', '멈추다', '터치', '화면', '다', '뜸', '세탁기', '사다', '이렇다', '불편하다', '경우', '사람', '많다', '죄다', '대다', '메일', '문의', '답변', '뭐', '문제', '해결', '방안', '고지', '해주다', '업데이트', '시급하다']","['먹통 지우고 깔아 보고 와이파이 설정으로 했고 아예 그냥 어플이 멈춰있음 터치도 안되고 화면도 다 안 뜸 세탁기 샀는데 이런 불편한 경우가 어디죠 저 같은 사람 많은 것 같은데 죄다 대 메일 문의하라는 답변이네요', '뭐가 문제인지 해결방안을 고지해주거나 업데이트 시급하네요']"
수이화이트,2022-04-06 20:29:47-07:00,1,0,몇백만원주고 가전사고 앱을 쓰는데,광고 푸시를 보내다니 ... ㅎ ㅏ,몇백만원주고 가전사고 앱을 쓰는데 광고 푸시를 보내다니 ... ㅎ ㅏ,"['백만', '원', '주다', '가전', '사고', '앱', '쓰다', '광고', '푸시', '보내다']",['몇백만 원 주고 가전 사고 앱을 쓰는데 광고 푸시를 보내다니']
어니미자누나,2022-04-06 19:18:58-07:00,1,0,어플 멈춤현상 뭐냐고 아예 안되잖아,엘지 제품을 샀는데 이게 말이되나? 핸드폰연동 할려고 샀는데,어플 멈춤현상 뭐냐고 아예 안되잖아 엘지 제품을 샀는데 이게 말이되나? 핸드폰연동 할려고 샀는데,"['어플', '멈추다', '현상', '뭐', '아예', '엘지', '제품', '사다', '말', '핸드폰', '연동', '사다']",['어플 멈춤 현상 뭐냐고 아예 안되잖아 엘지 제품을 샀는데 이게 말이 되나 핸드폰 연동하려고 샀는데']
니블러경,2022-04-06 18:44:34-07:00,5,0,먹통인데여…,등록해둔거 싹 날아가고 홈화면에서 먹통인데 뭔 업데이트를 어떻한겁니까 ㅠㅠㅠㅠㅠ 흐엉 미워요,먹통인데여… 등록해둔거 싹 날아가고 홈화면에서 먹통인데 뭔 업데이트를 어떻한겁니까 ㅠㅠㅠㅠㅠ 흐엉 미워요,"['먹통', '등록', '두다', '싹', '날아가다', '홈', '화면', '먹통', '업데이트', '어떡하다', '겁', '흐엉', '미우다']",['먹통인데요 등록해둔 거 싹 날아가고 홈 화면에서 먹통인데 뭔 업데이트를 어떡한 겁니까 흐엉 미워요']
Com0331,2022-04-06 09:06:11-07:00,1,0,이게뭐죠…………,계속 접속 안되고 네트워크 오류라고해서 기계며 장치며 조정했는데 이게 아무 작용 안되고 일시정지인데 업데이트 저는 왜 한거죠…………,이게뭐죠………… 계속 접속 안되고 네트워크 오류라고해서 기계며 장치며 조정했는데 이게 아무 작용 안되고 일시정지인데 업데이트 저는 왜 한거죠…………,"['뭐', '계속', '접속', '네트워크', '오류', '기계', '장치', '조정', '아무', '작용', '정지', '업데이트']",['이게 뭐죠 계속 접속 안되고 네트워크 오류라고 해서 기계며 장치며 조정했는데 이게 아무 작용 안되고 일시정지인데 업데이트 저는 왜 한 거죠']
청수청슈,2022-04-06 07:58:45-07:00,5,0,good,good life,good good life,"['good', 'good', 'life']",['good good life']
aranaran94,2022-04-06 06:25:08-07:00,1,0,앱 작동안됨,"신고 기능이 안돼서 여기 문의를 남깁니다
아이폰11프로이며 IOS는 15.4.1 입니다
싱큐앱을 실행하면 열리자마자 계속 멈춥니다","앱 작동안됨 신고 기능이 안돼서 여기 문의를 남깁니다
아이폰11프로이며 IOS는 15.4.1 입니다
싱큐앱을 실행하면 열리자마자 계속 멈춥니다","['앱', '작동', '신고', '기능', '돼다', '문의', '남기다', '아이폰', '프로', 'IOS', '늘다', '싱큐앱', '실행', '열리다', '계속', '멈추다']","['앱 작동 안 됨', '신고 기능이 안돼서 여기 문의를 남깁니다', '아이폰 프로이며 IOS는 입니다싱큐앱을 실행하면 열리자마자 계속 멈춥니다']"
뱅갱호잇,2022-04-06 06:05:47-07:00,1,0,앱 구동 후 멈춤,"하루종일 해봤는데 구동후 멈춰있네요. 그러다 앱 꺼지고요. 5G설정도 안되있고, 셀룰러도 껐는데 안되네요. 기쁜마음으로 구매했는데 연결도안되고 슬프네요","앱 구동 후 멈춤 하루종일 해봤는데 구동후 멈춰있네요. 그러다 앱 꺼지고요. 5G설정도 안되있고, 셀룰러도 껐는데 안되네요. 기쁜마음으로 구매했는데 연결도안되고 슬프네요","['앱', '구동', '멈추다', '하루', '종일', '해봤다', '구독', '멈추다', '그렇다', '앱', '꺼지다', 'G', '설정', '돼다', '셀룰러', '끄다', '기쁘다', '마음', '구매', '연결', '슬프다']","['앱 구동 후 멈춤', '하루 종일 해봤는데 구독 후 멈춰있네요 그러다 앱 꺼지고요 G 설정도 안 돼있고 셀룰러도 껐는데 안되네요 기쁜 마음으로 구매했는데 연결도 안 되고 슬프네요']"
토슬토슬,2022-04-06 03:13:14-07:00,2,0,아쉬워요,"앱 속도가 다른 앱이나 삼성에 비하면 느린게 불편합니다. 

개인정보 동의도 왜 이렇게 자주 하는지, 계속 새로 개정되서 그런거같은데 너무 자주 팝업이 뜹니다.","아쉬워요 앱 속도가 다른 앱이나 삼성에 비하면 느린게 불편합니다. 

개인정보 동의도 왜 이렇게 자주 하는지, 계속 새로 개정되서 그런거같은데 너무 자주 팝업이 뜹니다.","['아쉽다', '앱', '속도', '앱', '삼성', '비', '느리다', '게', '불편하다', '개인', '정보', '동의', '이렇게', '자주', '계속', '새롭다', '개정', '돼다', '그렇다', '너무', '자주', '팝업', '뜨다']","['아쉬워요 앱 속도가 다른 앱이나 삼성에 비하면 느린 게 불편합니다', '개인 정보 동의도 왜 이렇게 자주 하는지 계속 새로 개정돼서 그런 거 같은데 너무 자주 팝업이 뜹니다']"
봉봉씨,2022-04-06 02:26:17-07:00,1,0,앱 안된다 이인간들아...,"와 진짜 무슨 샤오미보다 몬한걸 만들어놨노 진자 개빡치네.

장난하나 진짜

스마트폰이 상용화 된 지가 언젠게 아직 앱을 이따위밖에 못만드나

도대체 몇 번을 켯는지","앱 안된다 이인간들아... 와 진짜 무슨 샤오미보다 몬한걸 만들어놨노 진자 개빡치네.

장난하나 진짜

스마트폰이 상용화 된 지가 언젠게 아직 앱을 이따위밖에 못만드나

도대체 몇 번을 켯는지","['앱', '인간', '오다', '진짜', '샤오미', '못', '걸', '만들다', '진자', '개화', '나다', '장난', '진짜', '스마트폰', '상용', '지다', '아직', '앱', '못', '만드', '도대체', '켜다']","['앱 안된다', '이 인간들아 와', '진짜 무슨 샤오미보다 못한걸 만들어놨노 진자 개화 나네 장난 하나 진짜 스마트폰이 상용화된 지가 언젠가 아직 앱을 이따위밖에 못 만드나 도대체 몇 번을 켰는지']"
짜짜짜중,2022-04-06 02:13:46-07:00,1,0,4.1.1.11340 업뎃 이후 먹통,삭제했다 깔아도 안되고 앱실행하면 먹통됨,4.1.1.11340 업뎃 이후 먹통 삭제했다 깔아도 안되고 앱실행하면 먹통됨,"['업데이트', '이후', '먹통', '삭제', '깔다', '앱', '실행', '먹통']",['업데이트 이후 먹통 삭제했다 깔아도 안되고 앱 실행하면 먹통 됨']
허당집사,2022-04-06 01:43:24-07:00,5,0,엘지 에어컨,Lg thinq로 편안하고 쉽게 제어 또는 에어컨 진단을 할수 있어 너모나 좋음,엘지 에어컨 Lg thinq로 편안하고 쉽게 제어 또는 에어컨 진단을 할수 있어 너모나 좋음,"['엘지', '에어컨', 'Lg', 'thinq', '편안하다', '쉬다', '제어', '또는', '에어컨', '진단', '모나', '좋다']",['엘지 에어컨 Lg thinq로 편안하고 쉽게 제어 또는 에어컨 진단을 할 수 있어 너 모나 좋음']
김탐정,2022-04-06 00:51:14-07:00,3,0,느리고 오류가 잦아요,"기능은 넘 잘 쓰고 있는데
특히 세탁기와 건조기 다운로드 기능 좋아요
근데 넘 느리고 반응이 답답..
갑자기 멈춰버리고 연결안되고 ㅜ
오류가 잦은 거 같아요. 
지금도 어플이 로딩이 안되어서
다운로드 기능 못 쓰고 열받아 리뷰 남깁니다...","느리고 오류가 잦아요 기능은 넘 잘 쓰고 있는데
특히 세탁기와 건조기 다운로드 기능 좋아요
근데 넘 느리고 반응이 답답..
갑자기 멈춰버리고 연결안되고 ㅜ
오류가 잦은 거 같아요. 
지금도 어플이 로딩이 안되어서
다운로드 기능 못 쓰고 열받아 리뷰 남깁니다...","['느리다', '오류', '잦다', '기능', '너무', '자다', '쓰다', '특히', '세탁기', '건조기', '다운로드', '기능', '좋다', '근데', '너무', '느리다', '반응', '답답', '갑자기', '멈추다', '버리다', '연결', '오류', '잦다', '지금', '어플', '로딩', '다운로드', '기능', '못', '쓰다', '열', '받다', '리뷰', '남기다']","['느리고 오류가 잦아요', '기능은 너무 잘 쓰고 있는데 특히 세탁기와 건조기 다운로드 기능 좋아요', '근데 너무 느리고 반응이 답답 갑자기 멈춰버리고 연결 안 되고 오류가 잦은 거 같아요', '지금도 어플이 로딩이 안되어서 다운로드 기능 못 쓰고 열받아 리뷰 남깁니다']"
마리포사리,2022-04-05 23:36:27-07:00,1,0,접속장애,접속이 안되네요 불편합니다,접속장애 접속이 안되네요 불편합니다,"['접속', '장애', '접속', '불편하다']",['접속 장애 접속이 안되네요 불편합니다']
제발좀설치좀,2022-04-05 23:35:53-07:00,1,0,아이폰 업데이트 후,"앱 들어오면 터치가 안되고 화면이 그대로 멈추네여
재부팅 재설치 다해봤는데 어떻게 해결할수있을까요?","아이폰 업데이트 후 앱 들어오면 터치가 안되고 화면이 그대로 멈추네여
재부팅 재설치 다해봤는데 어떻게 해결할수있을까요?","['아이폰', '업데이트', '앱', '들어오다', '터치', '화면', '그대로', '멈추다', '재부팅', '재', '설치', '다해', '보다', '어떻다', '해결']",['아이폰 업데이트 후 앱 들어오면 터치가 안되고 화면이 그대로 멈추네요 재부팅 재설치 다해봤는데 어떻게 해결할 수 있을까요']
jeongah85,2022-04-05 21:19:36-07:00,1,0,작동안됨,업데이트되고 앱실행안되요 삭제하고 다시 설치해도 멈춰요. 불편해요 빨리 수정해주세요,작동안됨 업데이트되고 앱실행안되요 삭제하고 다시 설치해도 멈춰요. 불편해요 빨리 수정해주세요,"['작동', '업데이트', '앱', '실행', '돼다', '삭제', '다시', '설치', '멈추다', '불편하다', '빨리', '수정', '해주다']","['작동 안 됨 업데이트되고 앱 실행 안돼요 삭제하고 다시 설치해도 멈춰요 불편해요', '빨리 수정해주세요']"
목뢍,2022-04-05 09:03:01-07:00,3,0,접속이 안돼요..,"어플이 접속이 안됩니다
로딩 아이콘만 계속 뜨고 그마저도 멈춰버려요
최신버전으로 다시 깔아도, 어플을 지웠다 깔아도, 폰을 껐다 켜도 접속 자체가 안되서 세탁기 예약을 못해놓고 있어요..다른 어플들은 모두 정상작동 하는걸로 보아 폰 문제는 아닌데;..해결 좀 부탁드립니다","접속이 안돼요.. 어플이 접속이 안됩니다
로딩 아이콘만 계속 뜨고 그마저도 멈춰버려요
최신버전으로 다시 깔아도, 어플을 지웠다 깔아도, 폰을 껐다 켜도 접속 자체가 안되서 세탁기 예약을 못해놓고 있어요..다른 어플들은 모두 정상작동 하는걸로 보아 폰 문제는 아닌데;..해결 좀 부탁드립니다","['접속', '돼다', '어플', '접속', '로딩', '아이콘', '계속', '뜨다', '멈추다', '버리다', '최신', '버전', '다시', '깔다', '어플', '지우다', '깔다', '폰', '끄다', '켜다', '접속', '자체', '돼다', '세탁기', '예약', '어플', '정상', '작동', '걸', '보아', '폰', '문제', '아니다', '해결', '부탁드리다']","['접속이 안돼요 어플이 접속이 안됩니다', '로딩 아이콘만 계속 뜨고 그마저도 멈춰버려요 최신 버전으로 다시 깔아도 어플을 지웠다 깔아도 폰을 껐다 켜도 접속 자체가 안돼서 세탁기 예약을 못해놓고 있어요', '다른 어플들은 모두 정상작동하는 걸로 보아 폰 문제는 아닌데 해결 좀 부탁드립니다']"
몽땅연필이,2022-04-05 08:57:14-07:00,1,0,앱 개발 및 유지부서는 문제점을 인식이나 하고 있는지요?,"개발자분은 피드백을 제대로 하고 있습니까?
아이폰13 사용중인데 앱 실행하면
앱이 멈춰서 아무것도 안되요
근데 앱 내 1:1 문의하기로 문의하라니
문제점이 뭔지도 파악도 못하는 실정이군요
참 갑갑합니다","앱 개발 및 유지부서는 문제점을 인식이나 하고 있는지요? 개발자분은 피드백을 제대로 하고 있습니까?
아이폰13 사용중인데 앱 실행하면
앱이 멈춰서 아무것도 안되요
근데 앱 내 1:1 문의하기로 문의하라니
문제점이 뭔지도 파악도 못하는 실정이군요
참 갑갑합니다","['앱', '개발', '유지', '부서', '문제점', '인식', '개발자', '피드백', '제대로', '아이폰', '사용', '중', '앱', '실행', '앱', '멈추다', '돼다', '근데', '앱', '내', '문의', '문의', '문제점', '지도', '파악', '실정', '이군', '차다', '갑갑하다']","['앱 개발 및 유지 부서는 문제점을 인식이나 하고 있는지요 개발자분은 피드백을 제대로 하고 있습니까 아이폰 사용 중인데 앱 실행하면 앱이 멈춰서 아무것도 안돼요 근데 앱 내 문의하기로 문의하라니 문제점이 뭔지도 파악도 못하는 실정이군요', '참 갑갑합니다']"
으아아아아암,2022-04-05 07:28:53-07:00,1,0,앱들어가면 먹통,"아이폰 12pro에요 
몇번이나 다시 시도하는데
도저히 짜증나서 못하겠네요","앱들어가면 먹통 아이폰 12pro에요 
몇번이나 다시 시도하는데
도저히 짜증나서 못하겠네요","['앱', '들어가다', '먹통', '아이폰', 'pro', '다시', '시도', '도저히', '짜증', '나서다']",['앱 들어가면 먹통 아이폰 pro에요 몇 번이나 다시 시도하는 데 도저히 짜증 나서 못하겠네요']
SsamMaYo,2022-04-05 06:44:32-07:00,1,0,앱 고쳐주세요,"앱을 다시 깔아도 안되고 폰을 껐다 켜도 안되네요..설치 후 첫 로그인 다음 화면에서 넘어가지 않고 하얗게 먹통이 됩니다. 다른 사람 폰으로 로그인하면 잘 되는데 제 것만 안되네요; 문제가 뭘까요? 
그리고 띵큐 앱 쓸 때마다 무슨 그런 동의를 자주 받는지.. 한 번 동의 했는데
주기적으로 너무 자주 동의를 구하는게 귀찮네요","앱 고쳐주세요 앱을 다시 깔아도 안되고 폰을 껐다 켜도 안되네요..설치 후 첫 로그인 다음 화면에서 넘어가지 않고 하얗게 먹통이 됩니다. 다른 사람 폰으로 로그인하면 잘 되는데 제 것만 안되네요; 문제가 뭘까요? 
그리고 띵큐 앱 쓸 때마다 무슨 그런 동의를 자주 받는지.. 한 번 동의 했는데
주기적으로 너무 자주 동의를 구하는게 귀찮네요","['앱', '고치다', '앱', '다시', '깔다', '폰', '끄다', '켜다', '설치', '첫', '로그인', '화면', '넘어가다', '않다', '하얗다', '먹통', '사람', '폰', '로그인', '자다', '문제', '뭘', '끄다', '땡큐', '앱', '쓸다', '그렇다', '동의', '자주', '받다', '동의', '기적', '너무', '자주', '동의', '게', '귀찮다']","['앱 고쳐주세요', '앱을 다시 깔아도 안되고 폰을 껐다 켜도 안되네요 설치 후 첫 로그인 다음 화면에서 넘어가지 않고 하얗게 먹통이 됩니다', '다른 사람 폰으로 로그인하면 잘 되는데 제 것만 안되네요 문제가 뭘까요', '그리고 땡큐 앱 쓸 때마다 무슨 그런 동의를 자주 받는지 한 번 동의했는데 주기적으로 너무 자주 동의를 구하는 게 귀찮네요']"
lg할수있다,2022-04-05 05:45:57-07:00,5,0,아이폰13입니다,"엡 실행시 화면 멈추고 안됩니다!!
확인해 주세요","아이폰13입니다 엡 실행시 화면 멈추고 안됩니다!!
확인해 주세요","['아이폰', '웹', '실행', '시', '화면', '멈추다', '확인', '줄다']","['아이폰입니다', '웹 실행 시 화면 멈추고 안됩니다', '확인해 주세요']"
비비쨘,2022-04-05 05:39:46-07:00,1,0,앱 실행이 안돼요 ..,"설치하고 가입까진 다 됐는데 그다음부터 앱 아무것도 터치도 안되고 지웠다 다시깔아도 가입까지만 됩니다;;;; 며칠전에 다른분이 쓰신 리뷰도 저랑 똑같은 현상인걱 같은데 개선 좀 빨리 부탁드립니다
아이폰 12예요","앱 실행이 안돼요 .. 설치하고 가입까진 다 됐는데 그다음부터 앱 아무것도 터치도 안되고 지웠다 다시깔아도 가입까지만 됩니다;;;; 며칠전에 다른분이 쓰신 리뷰도 저랑 똑같은 현상인걱 같은데 개선 좀 빨리 부탁드립니다
아이폰 12예요","['앱', '실행', '돼다', '설치', '가입', '다', '돼다', '그다음', '앱', '터치', '지우다', '다시', '깔다', '가입', '며칠', '전', '분', '쓸다', '리뷰', '똑같다', '현상', '걱', '개선', '빨리', '부탁드리다', '아이폰']","['앱 실행이 안돼요 설치하고 가입까진 다 됐는데 그다음부터 앱 아무것도 터치도 안되고 지웠다', '다시 깔아도 가입까지만 됩니다', '며칠 전에 다른 분이 쓰신 리뷰도 저랑 똑같은 현상인 걱 같은데 개선 좀 빨리 부탁드립니다 아이폰이에요']"
보노보노 ㅎㅎㅎ,2022-04-05 03:09:35-07:00,1,0,"애플 워치, Mac용, Windows 용 ThinQ 도만들어주세요",다양한 기기에서 LG가전 제품을 제어하고 싶습니다. 아이폰만 되는건 문제네요..,"애플 워치, Mac용, Windows 용 ThinQ 도만들어주세요 다양한 기기에서 LG가전 제품을 제어하고 싶습니다. 아이폰만 되는건 문제네요..","['애플', '워치', 'Mac', 'Windows', 'ThinQ', '도', '만들다', '다양하다', '기기', 'LG', '가전제품', '제어', '싶다', '아이폰', '문제']","['애플 워치 Mac 용 Windows 용 ThinQ 도 만들어주세요', '다양한 기기에서 LG 가전제품을 제어하고 싶습니다', '아이폰만 되는 건 문제네요']"
쏘알맘,2022-04-05 02:37:29-07:00,5,0,원격제어,"초기 설정이 번거롭고 원격제어 버튼을 기기에서 눌러놔야 작동을 할 수 있어서 매우 불편해요.
하지만 시간예약 및 동작을 폰으로 할 수 있으니 편리한 부분도 많아요.","원격제어 초기 설정이 번거롭고 원격제어 버튼을 기기에서 눌러놔야 작동을 할 수 있어서 매우 불편해요.
하지만 시간예약 및 동작을 폰으로 할 수 있으니 편리한 부분도 많아요.","['격', '제어', '초기', '설정', '번거롭다', '격', '제어', '버튼', '기기', '누르다', '놓다', '작동', '매우', '불편하다', '예약', '동작', '폰', '편리하다', '부분', '많다']","['원격제어 초기 설정이 번거롭고 원격제어 버튼을 기기에서 눌러놔야 작동을 할 수 있어서 매우 불편해요', '하지만 시간 예약 및 동작을 폰으로 할 수 있으니 편리한 부분도 많아요']"
몽희짱,2022-04-05 02:24:27-07:00,1,0,업데이트 이후 어플 오류,"금일 업데이트 했는데 어플 화면이 멈춰서 어떠한 메뉴도 터치가 안됨..
삭제 후 재설치 마찬가지임
동일 기종 다른 휴대폰은 사용이 가능한데
제것만 안되는데 뭐가 문젤까요","업데이트 이후 어플 오류 금일 업데이트 했는데 어플 화면이 멈춰서 어떠한 메뉴도 터치가 안됨..
삭제 후 재설치 마찬가지임
동일 기종 다른 휴대폰은 사용이 가능한데
제것만 안되는데 뭐가 문젤까요","['업데이트', '이후', '어플', '오류', '금일', '업데이트', '어플', '화면', '멈추다', '어떠하다', '메뉴', '터치', '삭제', '재', '설치', '마찬가지', '임', '종', '휴대폰', '사용', '가능하다', '뭐', '젤', '끄다']",['업데이트 이후 어플 오류 금일 업데이트했는데 어플 화면이 멈춰서 어떠한 메뉴도 터치가 안됨 삭제 후 재설치 마찬가지 임동 일 기종 다른 휴대폰은 사용이 가능한데 제 것만 안되는데 뭐가 문젤까요']
000😛,2022-04-05 01:24:22-07:00,1,0,터치가인되네요,앱실행은 되는데 터치가인되네요 재설치를 암만해봐도,터치가인되네요 앱실행은 되는데 터치가인되네요 재설치를 암만해봐도,"['터치', '가인', '앱', '실행', '터치', '가인', '재', '설치', '암만', '해보다']","['터치 가인 되네요 앱 실행은 되는데 터치 가인 되네요', '재설치를 암만해봐도']"
j.yn,2022-04-05 01:17:38-07:00,1,0,앱 렉 걸림,예전엔 잘 됐는데 갑자기 앱 들어가지는 게 느려지고 안 되네요,앱 렉 걸림 예전엔 잘 됐는데 갑자기 앱 들어가지는 게 느려지고 안 되네요,"['앱', '렉', '걸리다', '예전', '자다', '돼다', '갑자기', '앱', '들어가다', '게', '느리다']","['앱 렉 걸림', '예전엔 잘 됐는데 갑자기 앱 들어가지는 게 느려지고 안 되네요']"
bcjdmsnbshcnc,2022-04-05 00:41:56-07:00,1,0,오류,"잘 사용하고있었는데, 어플 업데이트 이후로 사용이 안되네요. 수정해주세요.","오류 잘 사용하고있었는데, 어플 업데이트 이후로 사용이 안되네요. 수정해주세요.","['오류', '자다', '사용', '어플', '업데이트', '이후', '사용', '수정', '해주다']",['오류 잘 사용하고 있었는데 어플 업데이트 이후로 사용이 안 되네요 수정해주세요']
쭈꾸쭈꾸,2022-04-04 22:34:36-07:00,4,0,업데이트후,어플이 먹통이네요...... ㅡ ㅡ,업데이트후 어플이 먹통이네요...... ㅡ ㅡ,"['업데이트', '어플', '먹통']",['업데이트 후 어플이 먹통이네요']
없어별명묻지마,2022-04-04 17:44:58-07:00,1,0,어플 먹통,어제 최근 버전 업데이트이후 실행하자마자 앱이 아예 멈춰버립니다. 실행이 안되요. 어떠한 기능도 접근불가.,어플 먹통 어제 최근 버전 업데이트이후 실행하자마자 앱이 아예 멈춰버립니다. 실행이 안되요. 어떠한 기능도 접근불가.,"['어플', '먹통', '어제', '최근', '버전', '업데이트', '이후', '실행', '앱', '아예', '멈추다', '버리다', '실행', '돼다', '어떠하다', '기능', '접근', '불가']",['어플 먹통 어제 최근 버전 업데이트 이후 실행하자마자 앱이 아예 멈춰버립니다 실행이 안돼요 어떠한 기능도 접근 불가']
