,Text,Label,text_tokenized,text_tokenized2
1307,우리가족은 비밀이 없어.,기쁨,"['우리', '가족', '비밀', '없다']","['가족', '비밀']"
1308,가난하고 아픈 엄마 때문에 내 자식들이 고생하니 너무 마음이 아파.,당황,"['가난하다', '아프다', '엄마', '때문', '내', '자식', '고생', '하다', '너무', '마음', '아프다']","['가난하다', '아프다', '엄마', '때문', '자식', '고생', '마음', '아프다']"
1309,이제 이주 뒤면 출산 예정일이야.,불안,"['이제', '이주', '뒤', '출산', '예정일']","['이제', '이주', '출산', '예정일']"
1310,생각보다 종양이 심각하지 않아서 간단한 수술로 해결되었어. 너무 기뻐.,기쁨,"['생각', '종양', '심각하다', '않다', '간단하다', '수술', '해결', '되어다', '너무', '기쁘다']","['생각', '종양', '심각하다', '않다', '간단하다', '수술', '해결', '기쁘다']"
1311,내 유일한 친구가 오늘 나를 버렸어. 이제 아무도 나를 신경 써주지 않아.,슬픔,"['내', '유일하다', '친구', '오늘', '나르다', '버리다', '이제', '아무', '나르다', '신경', '써주다', '않다']","['유일하다', '친구', '오늘', '나르다', '버리다', '이제', '아무', '나르다', '신경', '써주다', '않다']"
1312,학폭위가 열려도 아무것도 해결되는 것이 없을까 봐 무서워.,불안,"['학폭위', '열리다', '것', '해결', '되다', '것', '없다', '보다', '무섭다']","['학폭위', '열리다', '해결', '보다', '무섭다']"
1313,내가 투자한 사업이 다 망해서 돈이 다 날아갔어. 너무 황당해.,불안,"['내', '투자', '사업', '다', '망하다', '돈', '다', '날아가다', '너무', '황당하다']","['투자', '사업', '망하다', '돈', '날아가다', '황당하다']"
1314,나는 직장에서 따돌림을 당하고 있어. 혼자 있는 나를 볼 때마다 눈물이 나.,슬픔,"['나', '직장', '따돌림', '당하다', '있다', '혼자', '있다', '나르다', '볼', '때', '눈물', '나']","['직장', '따돌림', '당하다', '나르다', '눈물']"
1315,나에게 잘하는 자식에게 재산을 더 주겠다고 했어.,분노,"['나', '하다', '자식', '재산', '더', '주다', '하다']","['자식', '재산', '주다']"
1316,지금은 코로나로 외출도 자유롭지도 못하고 우울해.,당황,"['지금', '코로나', '외출', '자유롭다', '못', '우울하다']","['지금', '코로나', '외출', '자유롭다', '우울하다']"
1317,남들은 노후준비를 위해 적금 하나 정도는 들었다는데 난 어떻게 준비해야 할지 걱정돼.,불안,"['남', '노후', '준비', '위해', '적금', '하나', '정도', '들다', '난', '어떻다', '준비', '하다', '하다', '걱정', '돼다']","['남', '노후', '준비', '위해', '적금', '정도', '들다', '어떻다', '준비', '걱정']"
1318,돈을 미리미리 모아두길 잘한 것 같아. ,기쁨,"['돈', '미리', '미리', '모으다', '두다', '자다', '것', '같다']","['돈', '미리', '미리', '모으다', '두다', '자다']"
1319,수년 동안 마음을 열고 지낸 친구인데 그 친구는 아직도 나를 모르겠다고 해.,슬픔,"['수년', '동안', '마음', '열다', '지내다', '친구', '그', '친구', '아직도', '나르다', '모르다', '해']","['수년', '마음', '열다', '지내다', '친구', '친구', '아직도', '나르다', '모르다']"
1320,오늘 내가 가장 원하던 대학교로부터 합격 전화를 받았어! 기뻐.,기쁨,"['오늘', '내', '가장', '원하다', '대학교', '로부터', '합격', '전화', '받다', '기쁘다']","['오늘', '가장', '원하다', '대학교', '합격', '전화', '받다', '기쁘다']"
1321,얼마 전 아내가 요리 자격증을 취득했는데 달라진 게 없는 것 같아.,슬픔,"['얼마', '전', '아내', '요리', '자격증', '취득', '하다', '달라지다', '게', '없다', '것', '같다']","['아내', '요리', '자격증', '취득', '달라지다']"
1322,내가 어떤 옷을 입어도 늙고 못난 할머니로 보였을 거야. 창피하고 부끄러워.,당황,"['내', '어떻다', '옷', '입다', '늙다', '못', '할머니', '보이다', '창피하다', '부끄럽다']","['어떻다', '옷', '입다', '늙다', '할머니', '보이다', '창피하다', '부끄럽다']"
1323,주변 친구들은 다 남자친구가 있는데 나만 없는 것 같아서 우울해.,상처,"['주변', '친구', '다', '남자친구', '있다', '나', '없다', '것', '같다', '우울하다']","['주변', '친구', '남자친구', '우울하다']"
1324,장염 때문에 화장실에 빨리 가야 하는데 지하철에서 사람들이 빨리빨리 움직이지 않아 너무 화가 나.,분노,"['장염', '때문', '화장실', '빨리', '가야', '하다', '지하철', '사람', '빨리', '빨리', '움직', '않다', '너무', '화가', '나']","['장염', '때문', '화장실', '빨리', '가야', '지하철', '사람', '빨리', '빨리', '움직', '않다', '화가']"
1325,며칠 전 통장 잔고를 확인하는데 잔액이 부족한 거야. 미치고 환장할 노릇이지.,분노,"['며칠', '전', '통장', '잔고', '확인', '하다', '잔액', '부족하다', '미치다', '환장하다', '노릇']","['며칠', '통장', '잔고', '확인', '잔액', '부족하다', '미치다', '환장하다', '노릇']"
1326,은퇴하고 마냥 쉬기도 그래서 경비원 일을 하고 있는데 참 성가신 사람들을 자주 마주치네.,분노,"['은퇴', '마냥', '쉬', '기도', '그래서', '경비원', '일', '하다', '있다', '차다', '성가시다', '사람', '자주', '마주치다']","['은퇴', '마냥', '쉬', '기도', '경비원', '차다', '성가시다', '사람', '자주', '마주치다']"
1327,요새 나한테 성가신 일이 있어.,분노,"['요새', '나', '성가시다', '있다']","['요새', '성가시다']"
1328,우리가 매일 함께 하던 경로당이 화재로 인해 문을 닫아서 머리가 마비될 것 같아.,슬픔,"['우리', '매일', '함께', '하다', '경로당', '화재', '인하다', '문', '닫다', '머리', '마비', '되다', '것', '같다']","['매일', '경로당', '화재', '인하다', '문', '닫다', '머리', '마비']"
1329,공부가 꼭 성공의 지름길인지 모르겠어. 마음이 혼란스러워.,당황,"['공부', '꼭', '성공', '지름길', '모르다', '마음', '혼란', '스럽다']","['공부', '성공', '지름길', '모르다', '마음', '혼란', '스럽다']"
1330,요즘 손자들이랑 이야기를 나누기가 힘들어.,불안,"['요즘', '손자', '이야기', '나누기', '힘들다']","['요즘', '손자', '이야기', '나누기', '힘들다']"
1331,나는 형제들을 위해 모든 희생을 했다고 생각하는데 형제들이 느끼기에는 그렇지 않은가 봐. 섭섭해.,상처,"['나', '형제', '위해', '모든', '희생', '하다', '생각', '하다', '형제', '느끼다', '기', '그렇다', '않다', '보다', '섭섭하다']","['형제', '위해', '모든', '희생', '생각', '형제', '느끼다', '그렇다', '않다', '보다', '섭섭하다']"
1332,얼마 전 남편이 회사를 그만뒀어. 남편이 아직 오십 대 초반인데 퇴직해서 창피해.,당황,"['얼마', '전', '남편', '회사', '그만두다', '남편', '아직', '오십', '대다', '초반', '퇴직', '하다', '창피해']","['남편', '회사', '그만두다', '남편', '아직', '오십', '대다', '초반', '퇴직', '창피해']"
1333,직장에서 나만 겉도는 기분이야.,상처,"['직장', '나', '겉도', '기분']","['직장', '겉도', '기분']"
1334,얼른 담배를 끊어야 하는데 쉽지가 않네. 자식들한테도 너무 미안해.,당황,"['얼른', '담배', '끊다', '하다', '쉬다', '않다', '자식', '도', '너무', '미안하다']","['얼른', '담배', '끊다', '쉬다', '않다', '자식', '미안하다']"
1335,내가 미래의 직업이 확실하지 않아서 진로 선생님께 상담했는데 너무 잘해주셔서 꼭 감사 인사를 드리고 싶어.,기쁨,"['내', '미래', '직업', '확실하다', '않다', '진로', '선생님', '상담', '하다', '너무', '해주다', '꼭', '감사', '인사', '드리다', '싶다']","['미래', '직업', '확실하다', '않다', '진로', '선생님', '상담', '감사', '인사', '드리다', '싶다']"
1336,사는 게 힘드네.,슬픔,"['살다', '게', '힘드다']","['살다', '힘드다']"
1337,친구가 맨날 하소연만 해서 스트레스를 받아.,불안,"['친구', '맨날', '하소연', '하다', '스트레스', '받다']","['친구', '맨날', '하소연', '스트레스', '받다']"
1338,내가 만성질환이 있는 걸 아시는 사장님이 나를 자르고 건강한 할머니를 고용했어.,상처,"['내', '질환', '있다', '걸', '아시', '사장', '나르다', '자르다', '건강하다', '할머니', '고용', '하다']","['질환', '아시', '사장', '나르다', '자르다', '건강하다', '할머니', '고용']"
1339,이번에 남편이 승진해서 기분이 너무 좋아.,기쁨,"['이번', '남편', '승진', '하다', '기분', '너무', '좋다']","['남편', '승진', '기분', '좋다']"
1340,다른 친구들은 여자친구랑 사이가 좋다는데 나만 사이가 안 좋은 것 같아. 괜히 열등감이 느껴져.,당황,"['다른', '친구', '여자친구', '사이', '좋다', '나', '사이', '안', '좋다', '것', '같다', '괜히', '열등감', '느껴지다']","['친구', '여자친구', '사이', '좋다', '사이', '좋다', '괜히', '열등감', '느껴지다']"
1341,어찌 노인네들이 자기 주장만 펼치는지 아무튼 그런 노인들이 너무 싫고 그런 상황이 슬퍼.,슬픔,"['어찌', '노인', '들이다', '자기', '주장', '펼치다', '아무튼', '그렇다', '노인', '너무', '싫다', '그렇다', '상황', '슬프다']","['노인', '들이다', '주장', '펼치다', '아무튼', '그렇다', '노인', '싫다', '그렇다', '상황', '슬프다']"
1342,병원에서 유방암이 의심된다고 조직검사를 하자 그랬어. 결과는 다음 주에 나오는데 아직 아이들이 어린데 걱정이야.,당황,"['병원', '유방암', '의심', '되다', '조직검사', '하자', '그렇다', '결과', '다음', '주', '나오다', '아직', '아이', '어리다', '걱정']","['병원', '유방암', '의심', '조직검사', '하자', '그렇다', '결과', '주', '나오다', '아직', '어리다', '걱정']"
1343,엄마가 내 성적에 대해 기대를 많이 해. 난 불안한데.,불안,"['엄마', '내', '성적', '대해', '기대', '많이', '해', '난', '불안하다']","['엄마', '성적', '대해', '기대', '많이', '불안하다']"
1344,아이가 컴퓨터를 바꿔 달라고 얼마나 조르는지 몰라.,분노,"['아이', '컴퓨터', '바꾸다', '달라', '얼마나', '조르다', '모르다']","['컴퓨터', '바꾸다', '달라', '조르다', '모르다']"
1345,돈도 제대로 벌지 않으면서 매일 같이 아내를 구박하는 지인에게 정이 떨어져.,분노,"['돈', '제대로', '벌다', '않다', '매일', '같이', '아내', '구박', '하다', '지인', '정이', '떨어지다']","['돈', '제대로', '벌다', '않다', '매일', '아내', '구박', '지인', '정이', '떨어지다']"
1346,취업하기가 너무 힘들어. 매일 열심히 준비만 하는데 내 삶을 송두리째 뺏긴 기분이야.,슬픔,"['취업', '하다', '너무', '힘들다', '매일', '열심히', '준비', '하다', '내', '삶', '송두리째', '뺏다', '기분']","['취업', '힘들다', '매일', '열심히', '준비', '삶', '송두리째', '뺏다', '기분']"
1347,아빠가 내가 고등학교에 입학하면 핸드폰을 사주기로 했는데 까먹었어. 배신당한 기분이야.,상처,"['아빠', '내', '고등학교', '입학', '하다', '핸드폰', '사주다', '하다', '까먹다', '배신', '기분']","['아빠', '고등학교', '입학', '핸드폰', '사주다', '까먹다', '배신', '기분']"
1348,아내와 결혼하고 나서 내 오랜 당뇨병 잠잠해. 아마 아내의 건강식이 좋은 영향을 준 것 같아.,기쁨,"['아내', '결혼', '나서다', '내', '오랜', '당뇨병', '잠잠하다', '아마', '아내', '건강', '식이', '좋다', '영향', '준', '것', '같다']","['아내', '결혼', '나서다', '오랜', '당뇨병', '잠잠하다', '아마', '아내', '건강', '식이', '좋다', '영향', '준']"
1349,요즘 너무 일이 많아서 어깨가 결리네.,불안,"['요즘', '너무', '많다', '어깨', '결리다']","['요즘', '많다', '어깨', '결리다']"
1350,좀 더 나이 먹으면 귀농생활을 하고 싶어.,상처,"['좀', '더', '나이', '먹다', '귀농', '생활', '하다', '싶다']","['나이', '먹다', '귀농', '생활', '싶다']"
1351,오늘 본 시험이 생각보다 쉽게 나와서 기분이 좋아.,기쁨,"['오늘', '보다', '시험', '생각', '쉬다', '나오다', '기분', '좋다']","['오늘', '보다', '시험', '생각', '쉬다', '나오다', '기분', '좋다']"
1352,출산을 좀 더 미루고 싶은데 시부모님의 요구를 거절하기가 힘들어.,슬픔,"['출산', '좀', '더', '미루다', '싶다', '시부모', '요구', '거절', '하다', '힘들다']","['출산', '미루다', '싶다', '시부모', '요구', '거절', '힘들다']"
1353,좋아하는 사람이 생겼는데 어떻게 해야 할지 모르겠어.,불안,"['좋아하다', '사람', '생기다', '어떻다', '하다', '하다', '모르다']","['좋아하다', '사람', '생기다', '어떻다', '모르다']"
1354,출근하기 정말 싫다.,상처,"['출근', '하다', '정말', '싫다']","['출근', '정말', '싫다']"
1355,아내가 요즘 틈만 나면 잔소리를 해. 감정이 상해.,분노,"['아내', '요즘', '틈', '나다', '잔소리', '해', '감정', '상해']","['아내', '요즘', '틈', '나다', '잔소리', '감정', '상해']"
1356,나 눈물 날 것 같아. 너무 억울해.,상처,"['나', '눈물', '날', '것', '같다', '너무', '억울하다']","['눈물', '억울하다']"
1357,사내 연애하다 헤어진 직원들이 일을 제대로 못 해서 짜증이 나.,분노,"['사내', '연애', '하다', '헤어지다', '직원', '일', '제대로', '못', '하다', '짜증', '나']","['사내', '연애', '헤어지다', '직원', '제대로', '짜증']"
1358,요즘 직장 때문에 너무 스트레스받아.,분노,"['요즘', '직장', '때문', '너무', '스트레스', '받다']","['요즘', '직장', '때문', '스트레스', '받다']"
1359,요즘 몸이 많이 안 좋아서 후회돼. 관리를 했어야 했는데 살기 바빠서 병원에 늦게 갔지 뭐야.,슬픔,"['요즘', '몸', '많이', '안', '좋다', '후회', '돼다', '관리', '하다', '하다', '살기', '바쁘다', '병원', '늦다', '가다', '뭐']","['요즘', '몸', '많이', '좋다', '후회', '관리', '살기', '바쁘다', '병원', '늦다', '가다']"
1360,주위에서 암으로 세상 떠나는 걸 보면 불안해.,불안,"['주위', '암', '세상', '떠나다', '걸', '보다', '불안하다']","['주위', '암', '세상', '떠나다', '보다', '불안하다']"
1361,따돌림이나 괴롭힘을 벗어날 방법은 없어. 그래서 슬퍼.,슬픔,"['따돌림', '괴롭힘', '벗어나다', '방법', '없다', '그래서', '슬프다']","['따돌림', '괴롭힘', '벗어나다', '방법', '슬프다']"
1362,직장에서 그 누구보다 열심히 일했는데 성과가 나오지 않아. 너무 지치고 직장생활도 즐겁지 않아.,상처,"['직장', '그', '누구', '열심히', '일', '하다', '성과', '나오다', '않다', '너무', '지치다', '직장', '생활', '즐겁다', '않다']","['직장', '열심히', '성과', '나오다', '않다', '지치다', '직장', '생활', '즐겁다', '않다']"
1363,학교에서 처음 본 애가 자꾸 괴롭혀서 짜증 나!,분노,"['학교', '처음', '보다', '애가', '자꾸', '괴롭히다', '짜증', '나']","['학교', '처음', '보다', '애가', '자꾸', '괴롭히다', '짜증']"
1364,요즘 가정 형편이 힘들고 마음이 괴로워.,슬픔,"['요즘', '가정', '형편', '힘들다', '마음', '괴롭다']","['요즘', '가정', '형편', '힘들다', '마음', '괴롭다']"
1365,수석으로 졸업한 친구를 보니 괜히 내 자신이 후회스러워.,슬픔,"['수석', '졸업', '친구', '보다', '괜히', '내', '자신', '후회', '스럽다']","['수석', '졸업', '친구', '보다', '괜히', '후회', '스럽다']"
1366,나는 잘못한 게 아니야.,분노,"['나', '잘못', '게', '아니다']","['잘못', '아니다']"
1367,누군가가 내 험담을 할까 봐 걱정이야. 그런 감정 때문에 행동이 위축돼.,불안,"['누군가', '내', '험담', '하다', '보다', '걱정', '그렇다', '감정', '때문', '행동', '위축', '돼다']","['누군가', '험담', '보다', '걱정', '그렇다', '감정', '때문', '행동', '위축']"
1368,속을 터 놓을 수 있는 진정한 친구가 없어. 나만 혼자인 것 같아 두려워.,불안,"['속', '터', '놓다', '수', '있다', '진정하다', '친구', '없다', '나', '혼자', '것', '같다', '두렵다']","['속', '터', '놓다', '진정하다', '친구', '두렵다']"
1369,누구나 나이 들면 아픈 곳이 생기겠지만 막상 직접 겪어보면 참담한 심정이 들어.,분노,"['누구', '나이', '들다', '아프다', '곳', '생기다', '막상', '직접', '겪다', '보다', '참담하다', '심정', '들다']","['나이', '들다', '아프다', '생기다', '막상', '직접', '겪다', '보다', '참담하다', '심정', '들다']"
1370,아무도 존재하지 않는 곳에서 살고 싶어.,불안,"['아무', '존재', '하다', '않다', '곳', '살', '싶다']","['아무', '존재', '않다', '살', '싶다']"
1371,내 아들이 친아들이 아닌 걸 알게 되어서 너무 힘들어.,슬픔,"['내', '아들', '친', '아들', '아니다', '걸', '알', '되어다', '너무', '힘들다']","['아들', '친', '아들', '아니다', '알', '힘들다']"
1372,건강하게 나이 드는 게 생각보다 쉬운 일이 아닌 것 같아.,불안,"['건강하다', '나이', '들다', '게', '생각', '쉽다', '아니다', '것', '같다']","['건강하다', '나이', '들다', '생각', '쉽다', '아니다']"
1373,부모님과 싸워서 우울해.,슬픔,"['부모님', '싸우다', '우울하다']","['부모님', '싸우다', '우울하다']"
1374,오늘 졸업식인데 선생님께서 아프셔서 오지 못하셨어. 그동안 감사하다는 말도 못 했는데.,기쁨,"['오늘', '졸업식', '선생님', '아프다', '오지', '하다', '그동안', '감사하다', '말', '못', '하다']","['오늘', '졸업식', '선생님', '아프다', '오지', '그동안', '감사하다', '말']"
1375,대리님이 나와 같은 성별인데 내가 좋아한다는 사실을 팀장님께 들켜서 힘들어.,불안,"['대리', '나오다', '같다', '성별', '내', '좋아하다', '사실', '팀', '장님', '들키다', '힘들다']","['대리', '나오다', '성별', '좋아하다', '사실', '팀', '장님', '들키다', '힘들다']"
1376,난 내가 항암 치료를 겪어서 앞으로는 힘들어도 가족들에게 짜증 한 번 안 낼 것이라고 자신해.,기쁨,"['난', '내', '항암', '치료', '겪다', '앞', '힘들다', '가족', '짜증', '하다', '번', '안', '낼', '것', '자시다']","['항암', '치료', '겪다', '힘들다', '가족', '짜증', '낼', '자시다']"
1377,이번에 서류 제출한 곳도 탈락이래. 취업이 이렇게 힘들 줄 몰랐어.,슬픔,"['이번', '서류', '제출', '곳도', '탈락', '취업', '이렇게', '힘들다', '줄', '모르다']","['서류', '제출', '곳도', '탈락', '취업', '이렇게', '힘들다', '모르다']"
1378,의사로부터 힘들게 출산한 아이가 몇 개월 못살고 죽을지도 모른다는 말을 들어 충격이야.,상처,"['의사', '로부터', '힘들다', '출산', '아이', '몇', '개월', '살다', '죽다', '모르다', '말', '들다', '충격']","['의사', '힘들다', '출산', '개월', '살다', '죽다', '모르다', '말', '들다', '충격']"
1379,이민 갔던 친구가 오랜만에 한국에 온다네. 너무 기쁘고 기대돼.,기쁨,"['이민', '가다', '친구', '만', '한국', '오다', '네', '너무', '기쁘다', '기대', '돼다']","['이민', '가다', '친구', '한국', '오다', '기쁘다', '기대']"
1380,의사는 내게 완치할 수 있다고 말했지만 내가 생각했을 땐 힘들 것 같아. 착잡하고 불안하네.,불안,"['의사', '내다', '완치', '하다', '수', '있다', '말', '하다', '내', '생각', '하다', '땐', '힘들다', '것', '같다', '착잡하다', '불안하다']","['의사', '내다', '완치', '말', '생각', '힘들다', '착잡하다', '불안하다']"
1381,돈은 내가 자신 있어.,기쁨,"['돈', '내', '자신', '있다']",['돈']
1382,나는 노인이라도 성인병이 없어.,기쁨,"['나', '노인', '성인병', '없다']","['노인', '성인병']"
1383,다른 사람들이 나를 보고 있는 것 같은 생각이 들어서 그런지 스트레스를 받게 돼.,불안,"['다른', '사람', '나르다', '보고', '있다', '것', '같다', '생각', '들어서다', '그렇다', '스트레스', '받다', '돼다']","['사람', '나르다', '보고', '생각', '들어서다', '그렇다', '스트레스', '받다']"
1384,학교에서 따돌림을 당하는데 내가 왜 당하는지 모르겠어. 정말 억울해.,슬픔,"['학교', '따돌림', '당하다', '내', '왜', '당하다', '모르다', '정말', '억울하다']","['학교', '따돌림', '당하다', '당하다', '모르다', '정말', '억울하다']"
1385,나는 동성애자인데 이 이유로 직장에서 따돌림을 받고 있어. 너무 화가 난다.,분노,"['나', '동성애자', '이', '이유', '직장', '따돌림', '받다', '있다', '너무', '화가', '나다']","['동성애자', '이유', '직장', '따돌림', '받다', '화가', '나다']"
1386,반장 선거에 나갔는데 친구들이 나는 성격이 내성적이라 반장을 못 할 거라는 얘기를 들었어.,분노,"['반장', '선거', '나가다', '친구', '나', '성격', '성적', '반장', '못', '하다', '거', '얘기', '들다']","['반장', '선거', '나가다', '친구', '성격', '성적', '반장', '얘기', '들다']"
1387,오늘 선생님이 나 괴롭혔던 애들을 혼내주셨어.,기쁨,"['오늘', '선생님', '나', '괴롭히다', '애', '혼내다']","['오늘', '선생님', '괴롭히다', '애', '혼내다']"
1388,사위가 나한테 사우나를 가자고 해서 당황스러워.,당황,"['사위', '나', '사우나', '가다', '하다', '당황', '스럽다']","['사위', '사우나', '가다', '당황', '스럽다']"
1389,상사가 자꾸 내가 옛날에 한 실수로 예시를 들어. 너무 불안해.,불안,"['상사', '자꾸', '내', '옛날', '하다', '실수', '예시', '들다', '너무', '불안하다']","['상사', '자꾸', '옛날', '실수', '예시', '들다', '불안하다']"
1390,난 건강 관리를 잘하고 있어서 늘 죽음 앞에서 느긋해.,기쁨,"['난', '건강', '관리', '하다', '있다', '늘', '죽음', '앞', '느긋하다']","['건강', '관리', '늘', '죽음', '느긋하다']"
1391,나 지금 너무 배신감 느껴져.,상처,"['나', '지금', '너무', '배신', '감', '느껴지다']","['지금', '배신', '감', '느껴지다']"
1392,정신장애 판정을 받아서 고민이 크네. 진짜 막막하다.,상처,"['정신장애', '판정', '받다', '고민', '크다', '진짜', '막막하다']","['정신장애', '판정', '받다', '고민', '크다', '진짜', '막막하다']"
1393,이번에 승진에서 탈락했어.,분노,"['이번', '승진', '탈락', '하다']","['승진', '탈락']"
1394,그동안 재정관리는 아내가 다 알아서 해서 신경 안 썼는데 노후준비는 하나도 안 해놨더라. 정말 화나고 초조해.,분노,"['그동안', '재정', '관리', '아내', '다', '알다', '하다', '신경', '안', '써다', '노후', '준비', '하나', '안', '하다', '정말', '화나다', '초조하다']","['그동안', '재정', '관리', '아내', '알다', '신경', '써다', '노후', '준비', '정말', '화나다', '초조하다']"
1395,우리 아들놈은 고지혈증이 있으면서 한심하게 회식에 꼬박꼬박 참여하더라.,당황,"['우리', '아들', '놈', '고지혈증', '있다', '한심하다', '회식', '꼬박꼬박', '참여', '하다']","['아들', '고지혈증', '한심하다', '회식', '꼬박꼬박', '참여']"
1396,몇 년만 더 부으면 적금이 만기인데 곧 회사를 그만둬야 해. 그러면 적금이 깨질 텐데 실망이 커.,슬픔,"['몇', '년', '더', '부다', '적금', '만기', '곧', '회사', '그만두다', '해', '그러면', '적금', '깨다', '실망', '크다']","['부다', '적금', '만기', '회사', '그만두다', '적금', '깨다', '실망', '크다']"
1397,아내가 모유 수유를 하고 싶어 하는데 몸이 약해 모유가 많이 나오지 않아.,불안,"['아내', '모유', '수유', '하다', '싶다', '하다', '몸', '약하다', '모유', '많이', '나오다', '않다']","['아내', '모유', '수유', '싶다', '몸', '약하다', '모유', '많이', '나오다', '않다']"
1398,고혈압 때문에 요새 돈이 너무 많이 나가. ,분노,"['고혈압', '때문', '요새', '돈', '너무', '많이', '나가다']","['고혈압', '때문', '요새', '돈', '많이', '나가다']"
1399,내가 죽으면 내 장례식장에 와서 시끌시끌하고 가족들은 슬퍼하겠지?,기쁨,"['내', '죽다', '내', '장례식', '오다', '시끌시끌하다', '가족', '슬프다']","['죽다', '장례식', '오다', '시끌시끌하다', '가족', '슬프다']"
1400,오늘 회의에서 내 잘못도 아닌데 동기 대신 혼났어.,상처,"['오늘', '회의', '내', '잘못', '아니다', '동기', '대신', '혼나다']","['오늘', '회의', '잘못', '아니다', '동기', '대신', '혼나다']"
1401,사수가 일을 똑바로 알려주지 않아서 나만 혼나서 화가 나.,분노,"['사수', '일', '똑바로', '알다', '않다', '나', '혼나다', '화가', '나']","['사수', '똑바로', '알다', '않다', '혼나다', '화가']"
1402,나 가족이랑 여행 가기로 했어!,기쁨,"['나', '가족', '여행', '가기', '하다']","['가족', '여행', '가기']"
1403,아내가 나의 퇴원을 축하하기 위해 용돈을 올려 준다고 해서 기뻐.,기쁨,"['아내', '나', '퇴원', '축하', '하다', '위해', '용돈', '올리다', '주다', '하다', '기쁘다']","['아내', '퇴원', '축하', '위해', '용돈', '올리다', '주다', '기쁘다']"
1404,손녀가 당뇨에 좋다고 뽑아주는 식단이 아주 효과가 좋은 것 같아 기뻐.,기쁨,"['손녀', '당뇨', '좋다', '뽑다', '식단', '아주', '효과', '좋다', '것', '같다', '기쁘다']","['손녀', '당뇨', '좋다', '뽑다', '식단', '아주', '효과', '좋다', '기쁘다']"
1405,난 매번 연애가 힘들기도 하고 나만 연애 낙오자가 되는 것 같아서 괴로운 거 같아.,상처,"['난', '매번', '연애', '힘들다', '기도', '하다', '나', '연애', '낙오', '되다', '것', '같다', '괴롭다', '거', '같다']","['연애', '힘들다', '기도', '연애', '낙오', '괴롭다']"
1406,손주가 초등학교에 들어가는데 입학식에 가지 못했어.,불안,"['손', '주가', '초등학교', '들어가다', '입학식', '가지', '하다']","['손', '주가', '초등학교', '들어가다', '입학식', '가지']"
1407,내가 계약한 부동산 청년이 본인이 사장이라고 사칭해서 수수료 사기를 쳐서 당했어.,상처,"['내', '계약', '부동산', '청년', '본인', '사장', '사칭', '하다', '수수료', '사기', '치다', '당하다']","['계약', '부동산', '청년', '본인', '사장', '사칭', '수수료', '사기', '치다', '당하다']"
1408,친구의 보고서를 몰래 베꼈어. 기한을 맞추려면 어쩔 수 없었지만 계속 마음이 불편해.,당황,"['친구', '보고서', '몰래', '베', '끼다', '기한', '맞추다', '어쩔', '수', '없다', '계속', '마음', '불편하다']","['친구', '보고서', '몰래', '베', '끼다', '기한', '맞추다', '어쩔', '계속', '마음', '불편하다']"
1409,회사 정말 때려치우고 싶다.,상처,"['회사', '정말', '때리다', '치우다', '싶다']","['회사', '정말', '때리다', '치우다', '싶다']"
1410,아내가 오늘 산부인과에 갔는데 배 속에 쌍둥이가 있대.,불안,"['아내', '오늘', '산부인과', '가다', '배', '속', '쌍둥이', '있다']","['아내', '오늘', '산부인과', '가다', '배', '속', '쌍둥이']"
1411,내 스스로가 너무 한심해. 남편 때문에 병을 얻었는데 남편 걱정을 하네.,당황,"['내', '스스로', '너무', '한심하다', '남편', '때문', '병', '얻다', '남편', '걱정', '하다']","['스스로', '한심하다', '남편', '때문', '병', '얻다', '남편', '걱정']"
1412,직장 동료가 교통사고가 나서 너무 놀랐어.,상처,"['직장', '동료', '교통사고', '나서다', '너무', '놀라다']","['직장', '동료', '교통사고', '나서다']"
1413,내 아내는 돈 벌어오는 나는 생각 안하고 만날 자식걱정만 해서 서운해.,당황,"['내', '아내', '돈', '벌다', '나', '생각', '안', '만날', '자식', '걱정', '하다', '서운하다']","['아내', '돈', '벌다', '생각', '만날', '자식', '걱정', '서운하다']"
1414,새로운 학년이 시작해서 친구를 사귀려고 하는데 잘 안돼서 너무 슬퍼.,슬픔,"['새롭다', '학년', '시작', '하다', '친구', '사귀다', '하다', '자다', '돼다', '너무', '슬프다']","['새롭다', '학년', '시작', '친구', '사귀다', '자다', '슬프다']"
1415,남편이 일하다가 사고가 나서 그동안 모아둔 돈을 수술비로 다 써야 해.,슬픔,"['남편', '일', '하다', '사고', '나서다', '그동안', '모으다', '두다', '돈', '수술', '비', '다', '써다', '해']","['남편', '사고', '나서다', '그동안', '모으다', '두다', '돈', '수술', '비', '써다']"
1416,면접장에 갔는데 주변 사람들이 다 나보다 젊어 보여서 견제가 되더라고.,당황,"['면접', '가다', '주변', '사람', '다', '나', '젊다', '보', '견제', '되다', '더']","['면접', '가다', '주변', '사람', '젊다', '보', '견제']"
1417,요즘 되는 일도 없고 하던 일들도 잘 안되네.,불안,"['요즘', '되다', '일도', '없다', '하다', '일', '자다', '안되다']","['요즘', '일도', '자다']"
1418,오늘 퇴근도 늦어서 힘들다.,불안,"['오늘', '퇴근', '늦다', '힘들다']","['오늘', '퇴근', '늦다', '힘들다']"
1419,남편이 혐오스러워.,당황,"['남편', '혐오', '스럽다']","['남편', '혐오', '스럽다']"
