,Text,Label,text_tokenized,text_tokenized2
12424,눈이 찢어질 듯이 아파서 안과에 갔는데 괜찮대. 기쁘기까지 하네.,불안,"['눈', '찢어지다', '듯이', '아프다', '안과', '가다', '괜찮다', '기쁘다', '하다']","['눈', '찢어지다', '듯이', '아프다', '안과', '가다', '괜찮다', '기쁘다']"
12425,내 향후 진로를 찾는 작업은 매우 외로운 작업인 것 같아.,당황,"['내', '향후', '진로', '찾다', '작업', '매우', '외롭다', '작업', '것', '같다']","['향후', '진로', '찾다', '작업', '외롭다', '작업']"
12426,나한테 매일 등교하는 건 숨이 막히는 괴로움이야.,상처,"['나', '매일', '등교', '하다', '건', '숨', '막히다', '괴로움']","['매일', '등교', '숨', '막히다', '괴로움']"
12427,무능력한 나 때문에 매번 우리 팀원들만 고생이야. 난 정말 쓸모없는 사람인가 봐.,상처,"['무능력하다', '나', '때문', '매번', '우리', '팀원', '고생', '난', '정말', '쓸모없다', '사람', '보다']","['무능력하다', '때문', '팀원', '고생', '정말', '쓸모없다', '사람', '보다']"
12428,요즘 내가 느끼도록 몸이 축 처지고 안 좋으니까 다 귀찮고 혼자 있고 싶어.,당황,"['요즘', '내', '느끼다', '몸', '축', '처지', '안', '좋다', '다', '귀찮다', '혼자', '있다', '싶다']","['요즘', '느끼다', '몸', '축', '처지', '좋다', '귀찮다', '싶다']"
12429,막상 결혼식이 끝나니까 마음이 편해.,기쁨,"['막상', '결혼식', '끝나다', '마음', '편하다']","['막상', '결혼식', '끝나다', '마음', '편하다']"
12430,회사에서 잘렸다. 갑자기 다음 달부터 나오지 말라고 해서 속상해.,상처,"['회사', '잘리다', '갑자기', '다음', '달', '나오다', '말', '하다', '속상하다']","['회사', '잘리다', '갑자기', '달', '나오다', '말', '속상하다']"
12431,사정이 어려워 친구에게 빌린 돈을 몇 년째 못 갚고 있어서 죄책감이 들어.,당황,"['사정', '어렵다', '친구', '빌리다', '돈', '몇', '년', '못', '갚다', '있다', '죄책감', '들다']","['사정', '어렵다', '친구', '빌리다', '돈', '갚다', '죄책감', '들다']"
12432,난 남편과 이혼해서 혼자 생활하고 있어.,슬픔,"['난', '남편', '이혼', '하다', '혼자', '생활', '있다']","['남편', '이혼', '생활']"
12433,요즘 들어 계속 설사했는데 알고 보니 당뇨약 부작용이어서 혼란스러워.,불안,"['요즘', '들다', '계속', '설사', '하다', '알', '보다', '당뇨', '약', '부작용', '혼란', '스럽다']","['요즘', '들다', '계속', '알', '보다', '당뇨', '약', '부작용', '혼란', '스럽다']"
12434,또 혼자 밥 먹어야 돼?,슬픔,"['또', '혼자', '밥', '먹다', '돼다']","['밥', '먹다']"
12435,정년퇴직하고 몸이 안 좋아서 고생하고 있어.,기쁨,"['정년', '퇴직', '몸', '안', '좋다', '고생', '있다']","['정년', '퇴직', '몸', '좋다', '고생']"
12436,친구들로부터 그녀도 나에게 관심 있어 보인다는 말을 들었어.,기쁨,"['친구', '로부터', '그녀', '나', '관심', '있다', '보이다', '말', '들다']","['친구', '그녀', '관심', '보이다', '말', '들다']"
12437,그냥 그동안 지내온 시간 때문에 포기 못 하는 관계가 되어버린 것 같아.,슬픔,"['그냥', '그동안', '온', '시간', '때문', '포기', '못', '하다', '관계', '되어다', '버리다', '것', '같다']","['그냥', '그동안', '때문', '포기', '관계', '버리다']"
12438,원하는 곳에 취직했지만 대화가 단절된 느낌이야.,당황,"['원하다', '곳', '취직', '하다', '대화', '단절', '되다', '느낌']","['원하다', '취직', '대화', '단절', '느낌']"
12439,가게에 도둑이 들어서 경찰을 불렀는데 아직 안 와서 불안해.,불안,"['가게', '도둑', '들어서다', '경찰', '부르다', '아직', '안', '오다', '불안하다']","['가게', '도둑', '들어서다', '경찰', '부르다', '아직', '오다', '불안하다']"
12440,나 정말 힘들고 괴로워.,분노,"['나', '정말', '힘들다', '괴롭다']","['정말', '힘들다', '괴롭다']"
12441,동생이 또 돈을 보내줬어. 참 좋은 동생을 둔 것 같아서 감사한 마음이야.,기쁨,"['동생', '또', '돈', '보', '내주다', '차다', '좋다', '동생', '두다', '것', '같다', '감사하다', '마음']","['동생', '돈', '보', '내주다', '차다', '좋다', '동생', '두다', '감사하다', '마음']"
12442,나는 코로나에 취약한 상태라 불안해.,불안,"['나', '코로나', '취약', '상태', '불안하다']","['코로나', '취약', '상태', '불안하다']"
12443,애들 유학 보내고 애들 교육비 때문에 몇 년을 제대로 쉬지도 못하고 일했는데 애들이 그쪽에서 산다네.,상처,"['애', '유학', '보내다', '애', '교육비', '때문', '몇', '년', '제대로', '쉬다', '못', '일', '하다', '애', '쪽', '산다']","['애', '유학', '보내다', '애', '교육비', '때문', '제대로', '쉬다', '애', '산다']"
12444,연애하는 것이 힘들게 느껴져. 남자친구의 말 행동 하나하나에 너무 신경 쓰고 있어서 스트레스받아.,불안,"['연애', '하다', '것', '힘들다', '느껴지다', '남자친구', '말', '행동', '하나', '하나', '너무', '신경', '쓰다', '있다', '스트레스', '받다']","['연애', '힘들다', '느껴지다', '남자친구', '말', '행동', '신경', '쓰다', '스트레스', '받다']"
12445,우리 엄마가 교사인데 학부모에게 신고를 당했대. 너무 당황스러워.,불안,"['우리', '엄마', '교사', '학부모', '신고', '당하다', '너무', '당황', '스럽다']","['엄마', '교사', '학부모', '신고', '당하다', '당황', '스럽다']"
12446,나는 따돌림을 당해서 우리 반 친구들과 절대 잘 지낼 수 없을 거야.,상처,"['나', '따돌림', '당하다', '우리', '반', '친구', '절대', '자다', '지내다', '수', '없다']","['따돌림', '당하다', '반', '친구', '절대', '자다', '지내다']"
12447,오래전에 연락이 끊어졌던 친구에게 연락이 왔는데 조금 기분이 별로야.,분노,"['오래전', '연락', '끊어지다', '친구', '연락', '오다', '조금', '기분', '별로']","['오래전', '연락', '끊어지다', '친구', '연락', '오다', '기분', '별로']"
12448,더위가 매년 기승을 부리는데 집에 에어컨이 없어 너무 덥다. 여름이 무서워.,불안,"['더위', '매년', '기승', '부리다', '집', '에어컨', '없다', '너무', '덥다', '여름', '무섭다']","['더위', '매년', '기승', '부리다', '집', '에어컨', '덥다', '여름', '무섭다']"
12449,나 오늘 열받네.,기쁨,"['나', '오늘', '열', '받다']","['오늘', '열', '받다']"
12450,매일 꾸준한 운동을 해서 그런지 배가 안 나온 후배가 부러워서 질투가 나.,상처,"['매일', '꾸준하다', '운동', '하다', '그렇다', '배', '안', '나오다', '후배', '부럽다', '질투', '나']","['매일', '꾸준하다', '운동', '그렇다', '배', '나오다', '후배', '부럽다', '질투']"
12451,재정상담을 받으러 은행에 들렀는데 은행 직원이 나를 무시했어.,분노,"['재정', '상담', '받다', '은행', '들르다', '은행', '직원', '나르다', '무시', '하다']","['재정', '상담', '받다', '은행', '들르다', '은행', '직원', '나르다', '무시']"
12452,내가 가장 친하다고 생각했던 친구에게 애인을 뺏겼어. 정말 믿었던 친구인데 너무 배신감이 커.,상처,"['내', '가장', '친하다', '생각', '하다', '친구', '애인', '뺏다', '기다', '정말', '믿다', '친구', '너무', '배신', '감', '크다']","['가장', '친하다', '생각', '친구', '애인', '뺏다', '기다', '정말', '믿다', '친구', '배신', '감', '크다']"
12453,평소 사이가 좋은 부부라고 생각했던 지인이 이혼한다고 해서 당혹스러워.,당황,"['평소', '사이', '좋다', '부부', '생각', '하다', '지인', '이혼', '다', '고', '하다', '당혹스럽다']","['평소', '사이', '좋다', '부부', '생각', '지인', '이혼', '당혹스럽다']"
12454,엄마가 나를 정말 사랑해주시는 건 아는데 나도 아빠가 보고 싶어. 그립고 힘들어.,불안,"['엄마', '나르다', '정말', '사랑', '해주다', '건', '알다', '나다', '아빠', '보고', '싶다', '그리다', '힘들다']","['엄마', '나르다', '정말', '사랑', '알다', '나다', '아빠', '보고', '싶다', '그리다', '힘들다']"
12455,사랑하는 사람과 결혼한 게 맞나 싶어.,슬픔,"['사랑', '하다', '사람과', '결혼', '게', '맞다', '싶다']","['사랑', '사람과', '결혼', '맞다', '싶다']"
12456,생일인데 아내가 깜짝 선물을 줘서 너무 고맙더라고.,기쁨,"['생일', '아내', '깜짝', '선물', '주다', '너무', '고맙다', '더']","['생일', '아내', '깜짝', '선물', '주다', '고맙다']"
12457,나는 살갑게 전화하는 자식이나 귀여운 손자들이 없어. 인생을 헛살은 것만 같아 슬퍼.,슬픔,"['나', '살갑', '전화하다', '자식', '귀엽다', '손자', '없다', '인생', '헛살', '것', '같다', '슬프다']","['살갑', '전화하다', '자식', '귀엽다', '손자', '인생', '헛살', '슬프다']"
12458,몇십 년 된 친구가 나를 속였어. 너무 화가 나.,상처,"['년', '되다', '친구', '나르다', '속이다', '너무', '화가', '나']","['친구', '나르다', '속이다', '화가']"
12459,가해자들의 나에 대한 괴롭힘이 심해지던 도중에 아빠가 위급하다는 연락을 받았어.,상처,"['가해자', '나', '대한', '괴롭힘', '심해지다', '도중', '아빠', '위급하다', '연락', '받다']","['가해자', '대한', '괴롭힘', '심해지다', '도중', '아빠', '위급하다', '연락', '받다']"
12460,남자친구가 바람을 피웠어! 어떻게 인간이 그럴 수가 있어! 환멸적이야.,슬픔,"['남자친구', '바람', '피우다', '어떻다', '인간', '그렇다', '수가', '있다', '환멸']","['남자친구', '바람', '피우다', '어떻다', '인간', '그렇다', '환멸']"
12461,방금 내가 무척 가고 싶은 회사에 면접을 보고 왔어. 많이 긴장돼서 말을 더듬었는데 불합격이 될까 봐 걱정돼.,불안,"['방금', '내', '무척', '가다', '싶다', '회사', '면접', '보고', '오다', '많이', '긴장', '돼다', '말', '더듬다', '불합격', '되다', '보다', '걱정', '돼다']","['방금', '무척', '가다', '싶다', '회사', '면접', '보고', '오다', '많이', '긴장', '말', '더듬다', '불합격', '보다', '걱정']"
12462,나이 먹고 혼자 사는 내모습이 너무 부끄러워.,당황,"['나이', '먹다', '혼자', '살다', '모습', '너무', '부끄럽다']","['나이', '먹다', '살다', '모습', '부끄럽다']"
12463,나는 내가 수학을 잘하는 줄 알았는데 더 잘하는 애들이 많아서 당황스러워.,당황,"['나', '내', '수학', '하다', '줄', '알다', '더', '하다', '애', '많다', '당황', '스럽다']","['수학', '알다', '애', '많다', '당황', '스럽다']"
12464,열심히 공부했더니 드디어 이번 시험에서 경쟁자를 이겼어. 너무 기분 좋아.,기쁨,"['열심히', '공부', '하다', '드디어', '이번', '시험', '경쟁자', '이기다', '너무', '기분', '좋다']","['열심히', '공부', '드디어', '시험', '경쟁자', '이기다', '기분', '좋다']"
12465,새로 친해진 친구가 있는데 그 사람이 나를 많이 안 좋아할까 봐 걱정돼.,불안,"['새롭다', '친해지다', '친구', '있다', '그', '사람', '나르다', '많이', '안', '좋아하다', '보다', '걱정', '돼다']","['새롭다', '친해지다', '친구', '사람', '나르다', '많이', '좋아하다', '보다', '걱정']"
12466,동생이 고민을 얘기했는데 내가 해결해주기 어려워서 뭐라고 해야 할지 조심스러워.,불안,"['동생', '고민', '얘기', '하다', '내', '해결', '해주다', '어렵다', '뭐라다', '하다', '하다', '조심스럽다']","['동생', '고민', '얘기', '해결', '어렵다', '뭐라다', '조심스럽다']"
12467,병원비 때문에 마이너스 대출까지 받았는데 이번에 또 받아야 될 판이야.,불안,"['병원', '비', '때문', '마이너스', '대출', '받다', '이번', '또', '받다', '되다', '판이']","['병원', '비', '때문', '마이너스', '대출', '받다', '받다', '판이']"
12468,장마철이 시작되어 장대 같은 비가 하루 종일 쏟아지고 있어. 하지만 나는 폐지 줍는 일을 하기 때문에 나가야 해.,상처,"['장마철', '시작', '되어다', '장대', '같다', '비', '하루', '종일', '쏟아지다', '있다', '나', '폐지', '줍다', '일', '하다', '때문', '나가야', '해']","['장마철', '시작', '장대', '비', '하루', '종일', '쏟아지다', '폐지', '줍다', '때문', '나가야']"
12469,내 친구가 뒤에서 내 험담을 하는 걸 들어버려서 너무 슬퍼.,슬픔,"['내', '친구', '뒤', '내', '험담', '하다', '걸', '들다', '버리다', '너무', '슬프다']","['친구', '험담', '들다', '버리다', '슬프다']"
12470,동기 중에 취업 잘하려고 교수님한테 아부하는 동기가 정말 싫어.,당황,"['동기', '중', '취업', '하다', '교수', '아부', '하다', '동기', '정말', '싫다']","['동기', '취업', '교수', '아부', '동기', '정말', '싫다']"
12471,취업난인 데다 코로나까지 겹쳤으니까. 될 리가 없어.,슬픔,"['취업', '인', '데', '코로나', '겹', '치다', '되다', '리가', '없다']","['취업', '인', '코로나', '겹', '치다', '리가']"
12472,과장님이 밤마다 나한테 연락을 해서 환멸이 나.,슬픔,"['과장', '밤', '나', '연락', '하다', '환멸', '나']","['과장', '밤', '연락', '환멸']"
12473,내가 싫다고 했는데 애인이 그 행동을 자꾸 반복해.,분노,"['내', '싫다', '하다', '애인', '그', '행동', '자꾸', '반복', '하다']","['싫다', '애인', '행동', '자꾸', '반복']"
12474,결국 일의 마무리를 위해 야근하고 특근하고 다 했어요.,상처,"['결국', '일', '마무리', '위해', '야근', '특근', '다', '하다']","['마무리', '위해', '야근', '특근']"
12475,나를 괴롭혔던 놈이 치킨 사업이 잘돼서 화가 나.,분노,"['나르다', '괴롭히다', '놈', '치킨', '사업', '돼다', '화가', '나']","['나르다', '괴롭히다', '치킨', '사업', '화가']"
12476,오늘 아이에게 화낸 게 신경 쓰여.,슬픔,"['오늘', '아이', '화', '내다', '게', '신경', '쓰이다']","['오늘', '화', '내다', '신경', '쓰이다']"
12477,가족들이 나를 자꾸 따돌려.,상처,"['가족', '나르다', '자꾸', '따돌리다']","['가족', '나르다', '자꾸', '따돌리다']"
12478,학교 전교회장에 나갔는데 다른 애가 당선되어 좌절했어.,분노,"['학교', '전교회장', '나가다', '다른', '애가', '당선', '되어다', '좌절', '하다']","['학교', '전교회장', '나가다', '애가', '당선', '좌절']"
12479,나 원하던 직장에 최종 합격했어!,기쁨,"['나', '원하다', '직장', '최종', '합격', '하다']","['원하다', '직장', '최종', '합격']"
12480,상사가 무리하게 요구하는 업무를 그대로 부하 직원에게 전가했어.,분노,"['상사', '무리하다', '요구', '하다', '업무', '그대로', '부하', '직원', '전가', '하다']","['상사', '무리하다', '요구', '업무', '그대로', '부하', '직원', '전가']"
12481,우리 부모님은 맞벌이인데 집안일을 같이 하면서 서로를 배려하셔.,기쁨,"['우리', '부모님', '맞벌이', '집안일', '같이', '하다', '서로', '배려', '하다']","['부모님', '맞벌이', '집안일', '서로', '배려']"
12482,학교 폭력 현장을 목격해서 신고하고 진술하게 되었는데 너무 무서워서 아무 말도 못했어.,분노,"['학교', '폭력', '현장', '목격', '하다', '신고', '진술', '하다', '되어다', '너무', '무섭다', '아무', '말', '하다']","['학교', '폭력', '현장', '목격', '신고', '진술', '무섭다', '아무', '말']"
12483,남편은 맨날 자기만 알아달래. 자기는 나 알아줬나? ,분노,"['남편', '맨날', '자기', '알', '달래', '자기', '나', '알아주다']","['남편', '맨날', '알', '달래', '알아주다']"
12484,우리 회사 이제 감원을 해야 할 것 같아.,불안,"['우리', '회사', '이제', '감원', '하다', '하다', '것', '같다']","['회사', '이제', '감원']"
12485,친구가 내가 의견을 얘기하면 항상 그건 아닌 것 같다고 말해. 난 그 말에 상처받는데 이 친구는 몰라.,상처,"['친구', '내', '의견', '얘기', '하다', '항상', '그건', '아니다', '것', '같다', '말', '하다', '난', '그', '말', '상처', '받다', '이', '친구', '모르다']","['친구', '의견', '얘기', '항상', '그건', '아니다', '말', '말', '상처', '받다', '친구', '모르다']"
12486,어제 노후 준비를 확인해 봤는데 너무 부족해.,슬픔,"['어제', '노후', '준비', '확인', '하다', '보다', '너무', '부족하다']","['어제', '노후', '준비', '확인', '보다', '부족하다']"
12487,동생보다 공부를 못해.,당황,"['동생', '공부', '하다']","['동생', '공부']"
12488,노인정에 가도 노인들은 나한테 말도 안 걸어줘서 나는 외톨이라 슬퍼.,상처,"['노', '인정', '가도', '노인', '나', '말', '안', '걸다', '나', '외톨', '슬프다']","['노', '인정', '가도', '노인', '말', '걸다', '외톨', '슬프다']"
12489,다음 주부터 매주 친구들하고 모임을 하나 하기로 해서 너무 기뻐.,기쁨,"['다음', '주', '매주', '친구', '모임', '하나', '하다', '하다', '너무', '기쁘다']","['주', '매주', '친구', '모임', '기쁘다']"
12490,자식들 볼 낯이 없네.,당황,"['자식', '볼', '낯', '없다']","['자식', '낯']"
12491,회사 상황이 많이 안 좋아졌는데 계속 다녀야 할지 퇴직해야 할지 고민이 돼.,불안,"['회사', '상황', '많이', '안', '좋아지다', '계속', '다니다', '하다', '퇴직', '하다', '하다', '고민', '돼다']","['회사', '상황', '많이', '좋아지다', '계속', '다니다', '퇴직', '고민']"
12492,공장에서 일을 하다가 다쳤는데도 아무런 보상을 받지 못해서 너무 슬퍼.,슬픔,"['공장', '일', '하다', '다치다', '아무렇다', '보상', '받다', '하다', '너무', '슬프다']","['공장', '다치다', '아무렇다', '보상', '받다', '슬프다']"
12493,주변에서 연애하라 결혼하라 왜 이렇게 감 놔라 배 놔라 하는지 모르겠어.,슬픔,"['주변', '연애', '하라', '결혼', '하라', '왜', '이렇게', '감', '놓다', '배', '놓다', '하다', '모르다']","['주변', '연애', '결혼', '이렇게', '감', '놓다', '배', '놓다', '모르다']"
12494,내가 아무리 열심히 해도 승진의 기회는 안 주어질 것 같아서 슬퍼.,슬픔,"['내', '아무리', '열심히', '해도', '승진', '기회', '안', '주어지다', '것', '같다', '슬프다']","['아무리', '열심히', '승진', '기회', '주어지다', '슬프다']"
12495,혼자여도 외롭지 않게 지낼 수 있을까?,당황,"['혼자', '도', '외롭다', '않다', '지내다', '수', '있다']","['외롭다', '않다', '지내다']"
12496,요즘 너무 혼란스러워.,불안,"['요즘', '너무', '혼란', '스럽다']","['요즘', '혼란', '스럽다']"
12497,수술 후의 내 상태를 보는 데 패혈증마저 걸릴까 봐 너무 두려워.,불안,"['수술', '후의', '내', '상태', '보다', '데', '패혈증', '걸리다', '보다', '너무', '두렵다']","['수술', '후의', '상태', '보다', '패혈증', '걸리다', '보다', '두렵다']"
12498,가족이 나에게 관심을 가지는 것이 별로야.,슬픔,"['가족', '나', '관심', '가지다', '것', '별로']","['가족', '관심', '가지다', '별로']"
12499,나 복권에 당첨됐어!,기쁨,"['나', '복권', '당첨', '돼다']","['복권', '당첨']"
12500,난 왜 이렇게 소심할까? 다시 태어나고 싶어.,분노,"['난', '왜', '이렇게', '소심하다', '다시', '태어나다', '싶다']","['이렇게', '소심하다', '다시', '태어나다', '싶다']"
12501,전교 일 등 한 친구랑 내 성적이 오십 점이 넘게 차이가 나더라. 너무 충격적이야.,상처,"['전교', '일', '등', '하다', '친구', '내', '성적', '오십', '점', '넘다', '차이', '나다', '너무', '충격']","['전교', '친구', '성적', '오십', '넘다', '차이', '나다', '충격']"
12502,근무 이 년 만에 드디어 내일부터 여름휴가를 떠나게 되어 설레고 기뻐!,기쁨,"['근무', '이', '년', '드디어', '내일', '여름', '휴가', '떠나다', '되어다', '설레다', '기쁘다']","['근무', '드디어', '내일', '여름', '휴가', '떠나다', '설레다', '기쁘다']"
12503,요새 병이 악화되는 바람에 아들이 해외출장까지 가게 되어 더 외로워졌어.,당황,"['요새', '병', '악화', '되다', '바람', '아들', '해외', '출장', '가게', '되어다', '더', '외롭다']","['요새', '병', '악화', '바람', '아들', '해외', '출장', '가게', '외롭다']"
12504,내가 이렇게 오래 살 줄 누가 알았겠어.,당황,"['내', '이렇게', '오래', '살', '줄', '누가', '알다']","['이렇게', '오래', '살', '누가', '알다']"
12505,나 진짜 오빠가 마음에 안 들어.,분노,"['나', '진짜', '오빠', '마음', '안', '들다']","['진짜', '오빠', '마음', '들다']"
12506,친구들이 내 마음을 잘 몰라줘. 너무 속상해.,슬픔,"['친구', '내', '마음', '자다', '모르다', '너무', '속상하다']","['친구', '마음', '자다', '모르다', '속상하다']"
12507,박 씨 할머니는 아프기만 하면 자식들이 바로 와서 간호하고 데려가시네. 질투나.,상처,"['박', '씨', '할머니', '아프다', '하다', '자식', '바로', '오다', '간호', '데려가다', '질투']","['박', '씨', '할머니', '아프다', '자식', '오다', '간호', '데려가다', '질투']"
12508,너무 믿어지지 않아. 남자친구의 모든 것이 다 거짓이었어.,분노,"['너무', '믿어지다', '않다', '남자친구', '모든', '것', '다', '거짓', '이다']","['믿어지다', '않다', '남자친구', '모든', '거짓']"
12509,아무리 공부를 열심히 해도 뒤에서 엄마가 지켜보는 것 같아.,불안,"['아무리', '공부', '열심히', '해도', '뒤', '엄마', '지켜보다', '것', '같다']","['아무리', '공부', '열심히', '엄마', '지켜보다']"
12510,김 씨의 소개로 경비 면접을 보러 갔었는데 떨어졌어. 근데 당뇨를 앓는 사람이 채용되었다고 해서 상처받았어.,상처,"['김', '씨', '소개', '경비', '면접', '보다', '가다', '떨어지다', '근데', '당뇨', '앓다', '사람', '채용', '되어다', '하다', '상처', '받다']","['김', '씨', '소개', '경비', '면접', '보다', '가다', '떨어지다', '근데', '당뇨', '앓다', '사람', '채용', '상처', '받다']"
12511,저번에 나 좋다고 따라다니던 직장 동료가 끈질기게 술 한잔하자며 귀찮게 굴어.,분노,"['저번', '나', '좋다', '따라다니다', '직장', '동료', '끈질기다', '술', '한잔', '하다', '귀찮다', '굳다']","['저번', '좋다', '따라다니다', '직장', '동료', '끈질기다', '술', '한잔', '귀찮다', '굳다']"
12512,자식들이 재정적으로 여유롭게 지내와서 버릇이 없는 것 같아.,분노,"['자식', '재정', '여유롭다', '지내다', '서다', '버릇', '없다', '것', '같다']","['자식', '재정', '여유롭다', '지내다', '서다', '버릇']"
12513,너무너무 불안해. 출산일은 지났는데 아무 반응이 없어.,불안,"['너무', '너무', '불안하다', '출산', '일', '지나다', '아무', '반응', '없다']","['불안하다', '출산', '지나다', '아무', '반응']"
12514,결혼 준비 때문에 신경 써야 할 것이 너무 많아.,불안,"['결혼', '준비', '때문', '신경', '써다', '하다', '것', '너무', '많다']","['결혼', '준비', '때문', '신경', '써다', '많다']"
12515,주변 직장 동료는 부유한데 나만 그렇지 않아. 가난 때문에 마음이 안 좋아.,상처,"['주변', '직장', '동료', '부유하다', '나', '그렇다', '않다', '가난', '때문', '마음', '안', '좋다']","['주변', '직장', '동료', '부유하다', '그렇다', '않다', '가난', '때문', '마음', '좋다']"
12516,새로 이사 온 사람하고 아직 인사도 못 했어. 괜히 조심스럽네.,불안,"['새롭다', '이사', '온', '사람', '아직', '인사', '못', '하다', '괜히', '조심스럽다']","['새롭다', '이사', '사람', '아직', '인사', '괜히', '조심스럽다']"
12517,작전 수행 도중에 내가 위기에 처하자 팀원들은 약속이라도 한 듯이 도망갔어.,상처,"['작전', '수행', '도중', '내', '위기', '처', '하다', '팀원', '약속', '하다', '듯이', '도망가다']","['작전', '수행', '도중', '위기', '처', '팀원', '약속', '듯이', '도망가다']"
12518,주변에서 나를 이상하게 볼까봐 공황장애를 겪고 있다는 말을 하기가 힘들어.,당황,"['주변', '나르다', '이상하다', '보다', '공황장애', '겪다', '있다', '말', '하다', '힘들다']","['주변', '나르다', '이상하다', '보다', '공황장애', '겪다', '말', '힘들다']"
12519,친구들이 모두 그 회사에 다닌다는데 나도 거기에 입사하고 싶어.,당황,"['친구', '모두', '그', '회사', '다니다', '나다', '거기', '입사', '싶다']","['친구', '회사', '다니다', '나다', '거기', '입사', '싶다']"
12520,일하다 보면 내 건강에 대해 불안감을 느낄 때가 많아.,불안,"['일', '하다', '보다', '내', '건강', '대해', '불안감', '느끼다', '때', '많다']","['보다', '건강', '대해', '불안감', '느끼다', '많다']"
12521,딸이 내가 싫어하는 걸 알면서 아이돌 음반을 사겠다고 돈을 달라 해서 짜증이 나.,분노,"['딸', '내', '싫어하다', '걸', '알다', '아이돌', '음반', '사다', '돈', '달라', '하다', '짜증', '나']","['딸', '싫어하다', '알다', '아이돌', '음반', '사다', '돈', '달라', '짜증']"
12522,나 과연 결혼은 할 수 있을까?,슬픔,"['나', '과연', '결혼', '하다', '수', '있다']",['결혼']
12523,아이가 성적이 떨어져서 걱정이야.,불안,"['아이', '성적', '떨어지다', '걱정']","['성적', '떨어지다', '걱정']"
12524,살아가는 게 너무 힘이 들어. 자꾸 좌절하게 돼.,분노,"['살아가다', '게', '너무', '힘', '들다', '자꾸', '좌절', '하다', '돼다']","['살아가다', '힘', '들다', '자꾸', '좌절']"
12525,엄마가 나에게 너처럼 멍청하지 않았다고 말했을 때 상처 받았어. 너무 슬퍼.,상처,"['엄마', '나', '너', '멍청하다', '않다', '말', '하다', '때', '상처', '받다', '너무', '슬프다']","['엄마', '멍청하다', '않다', '말', '상처', '받다', '슬프다']"
12526,직장에서 큰 실수를 했는데 상사가 괜찮다고 하고 뒷수습도 도와주었어. 상사에게 매우 고마워.,기쁨,"['직장', '크다', '실수', '하다', '상사', '괜찮다', '하다', '습도', '도와주다', '상사', '매우', '고맙다']","['직장', '크다', '실수', '상사', '괜찮다', '습도', '도와주다', '상사', '고맙다']"
12527,얼마 전에 자기 사업을 하는 동창이 찾아와서 이야기를 나누었는데 이야기를 하다 보니 나도 계속 이 직장을 다녀야 하는지 생각이 들더군.,불안,"['얼마', '전', '자기', '사업', '하다', '동창', '찾아오다', '이야기', '나누다', '이야기', '하다', '보다', '나다', '계속', '이', '직장', '다니다', '하다', '생각', '들다']","['사업', '동창', '찾아오다', '이야기', '나누다', '이야기', '보다', '나다', '계속', '직장', '다니다', '생각', '들다']"
12528,우리 남편이 원수야. 정말 가시 돋친 말만 한다니깐.,상처,"['우리', '남편', '원수', '정말', '가시', '돋다', '친', '말', '하다']","['남편', '원수', '정말', '가시', '돋다', '친', '말']"
12529,많은 돈을 벌어도 봤지만 살다보니 다 부질 없는 것 같아.,슬픔,"['많다', '돈', '벌다', '보다', '살다', '보다', '다', '부질', '없다', '것', '같다']","['많다', '돈', '벌다', '보다', '살다', '보다', '부질']"
12530,아무 힘도 없는 내가 살아있는 이유를 모르겠어.,슬픔,"['아무', '힘', '없다', '내', '살다', '이유', '모르다']","['아무', '힘', '살다', '이유', '모르다']"
12531,형은 암 투병으로 고생할 때조차도 담배를 피우네. 절대 끊지 않을 것 같아서 답답하고 슬퍼.,슬픔,"['형', '암', '투병', '고생', '하다', '때', '담배', '피우다', '절대', '끊다', '않다', '것', '같다', '답답하다', '슬프다']","['암', '투병', '고생', '담배', '피우다', '절대', '끊다', '않다', '답답하다', '슬프다']"
12532,뉴스에 계속 경제가 좋지 않다는 뉴스만 나오는데 나도 앞날이 걱정이네.,불안,"['뉴스', '계속', '경제', '좋다', '않다', '뉴스', '나오다', '나다', '앞날', '걱정']","['뉴스', '계속', '경제', '좋다', '않다', '뉴스', '나오다', '나다', '앞날', '걱정']"
12533,임신한 아내가 순대를 먹고 싶다고 하는데 근처에 파는 곳이 없어서 급히 차를 몰고 나왔어.,당황,"['임신', '아내', '순대', '먹다', '싶다', '하다', '근처', '팔다', '곳', '없다', '급하다', '차', '몰다', '나오다']","['임신', '아내', '순대', '먹다', '싶다', '근처', '팔다', '급하다', '차', '몰다', '나오다']"
12534,딸이 내 병문안을 오다가 교통사고가 났다고 했는데 전화를 받지 않아. 너무 걱정돼.,분노,"['딸', '내', '병문안', '다가', '교통사고', '나다', '하다', '전화', '받다', '않다', '너무', '걱정', '돼다']","['딸', '병문안', '다가', '교통사고', '나다', '전화', '받다', '않다', '걱정']"
12535,며칠 전에 교무실에 갔다가 답안지를 보게 됐는데 일등을 너무 하고 싶은 마음에 답안지를 몰래 가져오게 됐어.,분노,"['며칠', '전', '교무', '실', '가다', '답안', '지르다', '보다', '돼다', '일등', '너무', '하다', '싶다', '마음', '답안', '지르다', '몰래', '가져오다', '돼다']","['며칠', '교무', '실', '가다', '답안', '지르다', '보다', '일등', '싶다', '마음', '답안', '지르다', '몰래', '가져오다']"
